#,Date-Time (EST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
1014,07/01/2021 12:38:12,22.73,545.92,,,,
1015,07/01/2021 12:48:12,22.91,632.80,,,,
1016,07/01/2021 12:58:12,22.65,230.72,,,,
1017,07/01/2021 13:08:12,22.65,567.84,,,,
1018,07/01/2021 13:18:12,22.73,198.48,,,,
1019,07/01/2021 13:28:12,22.13,269.92,,,,
1020,07/01/2021 13:38:12,21.88,294.96,,,,
1021,07/01/2021 13:48:12,21.88,540.64,,,,
1022,07/01/2021 13:58:12,21.70,188.16,,,,
1023,07/01/2021 14:08:12,21.58,204.56,,,,
1024,07/01/2021 14:18:12,21.49,221.20,,,,
1025,07/01/2021 14:28:12,21.36,291.52,,,,
1026,07/01/2021 14:38:12,21.19,191.60,,,,
1027,07/01/2021 14:48:12,21.23,471.68,,,,
1028,07/01/2021 14:58:12,21.28,159.16,,,,
1029,07/01/2021 15:08:12,21.10,156.68,,,,
1030,07/01/2021 15:18:12,21.10,174.00,,,,
1031,07/01/2021 15:28:12,21.02,1078.72,,,,
1032,07/01/2021 15:38:12,20.76,52.60,,,,
1033,07/01/2021 15:48:12,20.50,36.01,,,,
1034,07/01/2021 15:58:12,20.55,1994.88,,,,
1035,07/01/2021 16:08:12,20.63,111.28,,,,
1036,07/01/2021 16:18:12,20.72,129.52,,,,
1037,07/01/2021 16:28:12,20.80,111.28,,,,
1038,07/01/2021 16:38:12,21.36,70.44,,,,
1039,07/01/2021 16:48:12,21.92,95.68,,,,
1040,07/01/2021 16:58:12,22.09,113.96,,,,
1041,07/01/2021 17:08:12,21.92,131.36,,,,
1042,07/01/2021 17:18:12,20.85,156.56,,,,
1043,07/01/2021 17:28:12,20.46,174.80,,,,
1044,07/01/2021 17:38:12,20.29,185.36,,,,
1045,07/01/2021 17:48:12,20.42,256.88,,,,
1046,07/01/2021 17:58:12,21.28,236.80,,,,
1047,07/01/2021 18:08:12,21.75,206.32,,,,
1048,07/01/2021 18:18:12,21.96,114.84,,,,
1049,07/01/2021 18:28:12,21.92,126.08,,,,
1050,07/01/2021 18:38:12,21.83,94.84,,,,
1051,07/01/2021 18:48:12,21.75,93.08,,,,
1052,07/01/2021 18:58:12,21.83,147.92,,,,
1053,07/01/2021 19:08:12,22.05,146.08,,,,
1054,07/01/2021 19:18:12,22.13,63.48,,,,
1055,07/01/2021 19:28:12,22.22,64.34,,,,
1056,07/01/2021 19:38:12,22.31,59.96,,,,
1057,07/01/2021 19:48:12,22.35,37.36,,,,
1058,07/01/2021 19:58:12,22.31,22.33,,,,
1059,07/01/2021 20:08:12,22.35,9.73,,,,
1060,07/01/2021 20:18:12,22.35,2.81,,,,
1061,07/01/2021 20:28:12,22.39,1.51,,,,
1062,07/01/2021 20:38:12,22.39,0.43,,,,
1063,07/01/2021 20:48:12,22.35,0.21,,,,
1064,07/01/2021 20:58:12,22.39,0.21,,,,
1065,07/01/2021 21:08:12,22.35,0.00,,,,
1066,07/01/2021 21:18:12,22.35,0.00,,,,
1067,07/01/2021 21:28:12,22.31,0.00,,,,
1068,07/01/2021 21:38:12,22.31,0.21,,,,
1069,07/01/2021 21:48:12,22.31,0.00,,,,
1070,07/01/2021 21:58:12,22.22,0.00,,,,
1071,07/01/2021 22:08:12,22.22,0.00,,,,
1072,07/01/2021 22:18:12,22.18,0.00,,,,
1073,07/01/2021 22:28:12,22.09,0.00,,,,
1074,07/01/2021 22:38:12,22.01,0.00,,,,
1075,07/01/2021 22:48:12,22.13,0.00,,,,
1076,07/01/2021 22:58:12,22.18,0.00,,,,
1077,07/01/2021 23:08:12,22.22,0.00,,,,
1078,07/01/2021 23:18:12,22.26,0.43,,,,
1079,07/01/2021 23:28:12,22.31,0.00,,,,
1080,07/01/2021 23:38:12,22.31,0.00,,,,
1081,07/01/2021 23:48:12,22.31,0.00,,,,
1082,07/01/2021 23:58:12,22.35,0.00,,,,
1083,07/02/2021 00:08:12,22.35,0.00,,,,
1084,07/02/2021 00:18:12,22.35,0.00,,,,
1085,07/02/2021 00:28:12,22.31,0.00,,,,
1086,07/02/2021 00:38:12,22.18,0.00,,,,
1087,07/02/2021 00:48:12,22.13,0.00,,,,
1088,07/02/2021 00:58:12,22.05,0.00,,,,
1089,07/02/2021 01:08:12,22.01,0.00,,,,
1090,07/02/2021 01:18:12,21.92,0.00,,,,
1091,07/02/2021 01:28:12,21.96,0.00,,,,
1092,07/02/2021 01:38:12,22.05,0.00,,,,
1093,07/02/2021 01:48:12,21.96,0.00,,,,
1094,07/02/2021 01:58:12,21.96,0.00,,,,
1095,07/02/2021 02:08:12,21.92,0.00,,,,
1096,07/02/2021 02:18:12,21.88,0.00,,,,
1097,07/02/2021 02:28:12,21.83,0.00,,,,
1098,07/02/2021 02:38:12,21.79,0.00,,,,
1099,07/02/2021 02:48:12,21.49,0.00,,,,
1100,07/02/2021 02:58:12,21.15,0.00,,,,
1101,07/02/2021 03:08:12,20.98,0.00,,,,
1102,07/02/2021 03:18:12,20.89,0.00,,,,
1103,07/02/2021 03:28:12,20.85,0.00,,,,
1104,07/02/2021 03:38:12,20.72,0.00,,,,
1105,07/02/2021 03:48:12,20.63,0.00,,,,
1106,07/02/2021 03:58:12,20.98,0.00,,,,
1107,07/02/2021 04:08:12,20.85,0.00,,,,
1108,07/02/2021 04:18:12,20.68,0.00,,,,
1109,07/02/2021 04:28:12,20.93,0.00,,,,
1110,07/02/2021 04:38:12,21.15,0.00,,,,
1111,07/02/2021 04:48:12,21.40,0.00,,,,
1112,07/02/2021 04:58:12,21.36,0.21,,,,
1113,07/02/2021 05:08:12,21.36,0.64,,,,
1114,07/02/2021 05:18:12,21.32,1.73,,,,
1115,07/02/2021 05:28:12,21.19,4.10,,,,
1116,07/02/2021 05:38:12,20.50,13.22,,,,
1117,07/02/2021 05:48:12,20.46,13.19,,,,
1118,07/02/2021 05:58:12,20.76,14.73,,,,
1119,07/02/2021 06:08:12,20.89,35.63,,,,
1120,07/02/2021 06:18:12,20.89,32.98,,,,
1121,07/02/2021 06:28:12,20.85,29.09,,,,
1122,07/02/2021 06:38:12,20.85,28.65,,,,
1123,07/02/2021 06:48:12,20.85,33.84,,,,
1124,07/02/2021 06:58:12,20.98,63.52,,,,
1125,07/02/2021 07:08:12,21.19,53.42,,,,
1126,07/02/2021 07:18:12,21.28,79.26,,,,
1127,07/02/2021 07:28:12,21.45,122.60,,,,
1128,07/02/2021 07:38:12,21.53,150.52,,,,
1129,07/02/2021 07:48:12,21.75,156.56,,,,
1130,07/02/2021 07:58:12,21.88,218.64,,,,
1131,07/02/2021 08:08:12,21.92,248.24,,,,
1132,07/02/2021 08:18:12,21.92,77.42,,,,
1133,07/02/2021 08:28:12,21.88,84.44,,,,
1134,07/02/2021 08:38:12,21.96,81.86,,,,
1135,07/02/2021 08:48:12,22.01,125.20,,,,
1136,07/02/2021 08:58:12,21.96,258.64,,,,
1137,07/02/2021 09:08:12,22.01,141.76,,,,
1138,07/02/2021 09:18:12,21.96,122.60,,,,
1139,07/02/2021 09:28:12,21.96,65.64,,,,
1140,07/02/2021 09:38:12,21.96,133.88,,,,
1141,07/02/2021 09:48:12,22.01,178.32,,,,
1142,07/02/2021 09:58:12,21.96,183.84,,,,
1143,07/02/2021 10:08:12,22.01,141.76,,,,
1144,07/02/2021 10:18:12,22.01,158.32,,,,
1145,07/02/2021 10:28:12,22.05,124.36,,,,
1146,07/02/2021 10:38:12,22.05,214.96,,,,
1147,07/02/2021 10:48:12,22.05,313.36,,,,
1148,07/02/2021 10:58:12,22.05,382.08,,,,
1149,07/02/2021 11:08:12,22.05,408.32,,,,
1150,07/02/2021 11:18:12,22.05,373.44,,,,
1151,07/02/2021 11:28:12,22.05,190.48,,,,
1152,07/02/2021 11:38:12,22.05,264.72,,,,
1153,07/02/2021 11:48:12,22.09,278.56,,,,
1154,07/02/2021 11:58:12,22.18,299.28,,,,
1155,07/02/2021 12:08:12,22.13,275.12,,,,
1156,07/02/2021 12:18:12,22.13,492.64,,,,
1157,07/02/2021 12:28:12,22.18,276.80,,,,
1158,07/02/2021 12:38:12,22.18,296.72,,,,
1159,07/02/2021 12:48:12,22.18,170.48,,,,
1160,07/02/2021 12:58:12,22.22,201.12,,,,
1161,07/02/2021 13:08:12,22.22,297.60,,,,
1162,07/02/2021 13:18:12,22.22,203.68,,,,
1163,07/02/2021 13:28:12,22.18,280.24,,,,
1164,07/02/2021 13:38:12,22.18,4241.92,,,,
1165,07/02/2021 13:48:12,21.92,66.06,,,,
1166,07/02/2021 13:58:12,21.79,67.90,,,,
1167,07/02/2021 14:08:12,21.79,71.80,,,,
1168,07/02/2021 14:18:12,21.70,59.10,,,,
1169,07/02/2021 14:28:12,21.83,68.34,,,,
1170,07/02/2021 14:38:12,22.05,66.50,,,,
1171,07/02/2021 14:48:12,22.09,87.04,,,,
1172,07/02/2021 14:58:12,22.13,78.40,,,,
1173,07/02/2021 15:08:12,22.13,93.20,,,,
1174,07/02/2021 15:18:12,22.13,87.04,,,,
1175,07/02/2021 15:28:12,22.01,86.16,,,,
1176,07/02/2021 15:38:12,22.05,71.36,,,,
1177,07/02/2021 15:48:12,22.05,57.36,,,,
1178,07/02/2021 15:58:12,21.92,55.20,,,,
1179,07/02/2021 16:08:12,21.92,56.06,,,,
1180,07/02/2021 16:18:12,21.88,69.64,,,,
1181,07/02/2021 16:28:12,21.92,64.40,,,,
1182,07/02/2021 16:38:12,21.83,51.30,,,,
1183,07/02/2021 16:48:12,21.79,57.36,,,,
1184,07/02/2021 16:58:12,21.62,52.60,,,,
1185,07/02/2021 17:08:12,21.62,42.54,,,,
1186,07/02/2021 17:18:12,21.66,64.40,,,,
1187,07/02/2021 17:28:12,21.62,42.12,,,,
1188,07/02/2021 17:38:12,21.70,62.18,,,,
1189,07/02/2021 17:48:12,21.70,75.80,,,,
1190,07/02/2021 17:58:12,21.66,39.96,,,,
1191,07/02/2021 18:08:12,21.70,24.30,,,,
1192,07/02/2021 18:18:12,21.75,22.57,,,,
1193,07/02/2021 18:28:12,21.83,13.65,,,,
1194,07/02/2021 18:38:12,21.96,36.93,,,,
1195,07/02/2021 18:48:12,21.88,26.06,,,,
1196,07/02/2021 18:58:12,21.92,15.16,,,,
1197,07/02/2021 19:08:12,21.92,6.08,,,,
1198,07/02/2021 19:18:12,22.01,7.13,,,,
1199,07/02/2021 19:28:12,22.01,8.00,,,,
1200,07/02/2021 19:38:12,21.96,4.10,,,,
1201,07/02/2021 19:48:12,22.01,3.24,,,,
1202,07/02/2021 19:58:12,21.92,2.59,,,,
1203,07/02/2021 20:08:12,21.96,2.16,,,,
1204,07/02/2021 20:18:12,22.01,0.64,,,,
1205,07/02/2021 20:28:12,22.01,0.64,,,,
1206,07/02/2021 20:38:12,22.01,0.00,,,,
1207,07/02/2021 20:48:12,21.96,0.00,,,,
1208,07/02/2021 20:58:12,22.05,0.00,,,,
1209,07/02/2021 21:08:12,22.01,0.00,,,,
1210,07/02/2021 21:18:12,22.01,0.00,,,,
1211,07/02/2021 21:28:12,21.96,0.00,,,,
1212,07/02/2021 21:38:12,22.01,0.00,,,,
1213,07/02/2021 21:48:12,21.96,0.00,,,,
1214,07/02/2021 21:58:12,21.96,0.00,,,,
1215,07/02/2021 22:08:12,22.01,0.00,,,,
1216,07/02/2021 22:18:12,22.09,0.00,,,,
1217,07/02/2021 22:28:12,21.96,0.00,,,,
1218,07/02/2021 22:38:12,22.01,0.00,,,,
1219,07/02/2021 22:48:12,22.05,0.00,,,,
1220,07/02/2021 22:58:12,22.01,0.00,,,,
1221,07/02/2021 23:08:12,21.96,0.00,,,,
1222,07/02/2021 23:18:12,21.96,0.00,,,,
1223,07/02/2021 23:28:12,22.01,0.00,,,,
1224,07/02/2021 23:38:12,22.01,0.00,,,,
1225,07/02/2021 23:48:12,21.96,0.00,,,,
1226,07/02/2021 23:58:12,22.05,0.00,,,,
1227,07/03/2021 00:08:12,21.96,0.00,,,,
1228,07/03/2021 00:18:12,21.92,0.00,,,,
1229,07/03/2021 00:28:12,21.92,0.00,,,,
1230,07/03/2021 00:38:12,21.88,0.00,,,,
1231,07/03/2021 00:48:12,21.92,0.00,,,,
1232,07/03/2021 00:58:12,21.88,0.00,,,,
1233,07/03/2021 01:08:12,21.92,0.00,,,,
1234,07/03/2021 01:18:12,21.83,0.00,,,,
1235,07/03/2021 01:28:12,21.79,0.00,,,,
1236,07/03/2021 01:38:12,21.83,0.00,,,,
1237,07/03/2021 01:48:12,21.79,0.00,,,,
1238,07/03/2021 01:58:12,21.83,0.00,,,,
1239,07/03/2021 02:08:12,21.79,0.00,,,,
1240,07/03/2021 02:18:12,21.79,0.00,,,,
1241,07/03/2021 02:28:12,21.79,0.00,,,,
1242,07/03/2021 02:38:12,21.75,0.00,,,,
1243,07/03/2021 02:48:12,21.75,0.00,,,,
1244,07/03/2021 02:58:12,21.70,0.00,,,,
1245,07/03/2021 03:08:12,21.75,0.00,,,,
1246,07/03/2021 03:18:12,21.75,0.00,,,,
1247,07/03/2021 03:28:12,21.70,0.00,,,,
1248,07/03/2021 03:38:12,21.75,0.00,,,,
1249,07/03/2021 03:48:12,21.70,0.00,,,,
1250,07/03/2021 03:58:12,21.66,0.00,,,,
1251,07/03/2021 04:08:12,21.70,0.00,,,,
1252,07/03/2021 04:18:12,21.66,0.00,,,,
1253,07/03/2021 04:28:12,21.66,0.00,,,,
1254,07/03/2021 04:38:12,21.70,0.00,,,,
1255,07/03/2021 04:48:12,21.70,0.00,,,,
1256,07/03/2021 04:58:12,21.66,0.00,,,,
1257,07/03/2021 05:08:12,21.70,0.00,,,,
1258,07/03/2021 05:18:12,21.79,0.43,,,,
1259,07/03/2021 05:28:12,21.75,1.08,,,,
1260,07/03/2021 05:38:12,21.79,3.02,,,,
1261,07/03/2021 05:48:12,21.70,6.70,,,,
1262,07/03/2021 05:58:12,21.75,9.30,,,,
1263,07/03/2021 06:08:12,21.75,8.65,,,,
1264,07/03/2021 06:18:12,21.75,11.03,,,,
1265,07/03/2021 06:28:12,21.75,9.08,,,,
1266,07/03/2021 06:38:12,21.70,11.89,,,,
1267,07/03/2021 06:48:12,21.70,11.46,,,,
1268,07/03/2021 06:58:12,21.79,22.11,,,,
1269,07/03/2021 07:08:12,21.83,73.58,,,,
1270,07/03/2021 07:18:12,21.88,48.66,,,,
1271,07/03/2021 07:28:12,21.92,35.14,,,,
1272,07/03/2021 07:38:12,21.83,84.44,,,,
1273,07/03/2021 07:48:12,21.88,92.32,,,,
1274,07/03/2021 07:58:12,21.83,73.58,,,,
1275,07/03/2021 08:08:12,21.79,58.28,,,,
1276,07/03/2021 08:18:12,21.83,68.34,,,,
1277,07/03/2021 08:28:12,21.83,57.84,,,,
1278,07/03/2021 08:38:12,21.88,63.10,,,,
1279,07/03/2021 08:48:12,21.92,86.16,,,,
1280,07/03/2021 08:58:12,21.92,48.66,,,,
1281,07/03/2021 09:08:12,21.88,44.76,,,,
1282,07/03/2021 09:18:12,21.79,48.22,,,,
1283,07/03/2021 09:28:12,21.75,65.74,,,,
1284,07/03/2021 09:38:12,21.83,66.98,,,,
1285,07/03/2021 09:48:12,21.88,73.16,,,,
1286,07/03/2021 09:58:12,21.88,59.14,,,,
1287,07/03/2021 10:08:12,21.92,43.46,,,,
1288,07/03/2021 10:18:12,21.88,65.74,,,,
1289,07/03/2021 10:28:12,21.88,88.88,,,,
1290,07/03/2021 10:38:12,21.96,81.00,,,,
1291,07/03/2021 10:48:12,21.96,93.20,,,,
1292,07/03/2021 10:58:12,21.92,76.66,,,,
1293,07/03/2021 11:08:12,21.96,104.56,,,,
1294,07/03/2021 11:18:12,21.92,68.34,,,,
1295,07/03/2021 11:28:12,21.92,65.32,,,,
1296,07/03/2021 11:38:12,21.92,66.18,,,,
1297,07/03/2021 11:48:12,21.88,80.12,,,,
1298,07/03/2021 11:58:12,21.88,67.90,,,,
1299,07/03/2021 12:08:12,21.88,96.68,,,,
1300,07/03/2021 12:18:12,21.83,120.04,,,,
1301,07/03/2021 12:28:12,21.79,117.44,,,,
1302,07/03/2021 12:38:12,21.83,68.78,,,,
1303,07/03/2021 12:48:12,21.75,58.22,,,,
1304,07/03/2021 12:58:12,21.75,50.82,,,,
1305,07/03/2021 13:08:12,21.70,40.39,,,,
1306,07/03/2021 13:18:12,21.75,27.73,,,,
1307,07/03/2021 13:28:12,21.66,34.28,,,,
1308,07/03/2021 13:38:12,21.66,23.44,,,,
1309,07/03/2021 13:48:12,21.62,12.97,,,,
1310,07/03/2021 13:58:12,21.62,19.30,,,,
1311,07/03/2021 14:08:12,21.58,21.46,,,,
1312,07/03/2021 14:18:12,21.53,20.16,,,,
1313,07/03/2021 14:28:12,21.53,31.25,,,,
1314,07/03/2021 14:38:12,21.53,19.73,,,,
1315,07/03/2021 14:48:12,21.53,22.57,,,,
1316,07/03/2021 14:58:12,21.53,18.00,,,,
1317,07/03/2021 15:08:12,21.49,19.52,,,,
1318,07/03/2021 15:18:12,21.45,17.33,,,,
1319,07/03/2021 15:28:12,21.45,10.16,,,,
1320,07/03/2021 15:38:12,21.36,9.94,,,,
1321,07/03/2021 15:48:12,21.32,12.32,,,,
1322,07/03/2021 15:58:12,21.36,11.89,,,,
1323,07/03/2021 16:08:12,21.23,11.24,,,,
1324,07/03/2021 16:18:12,21.19,11.03,,,,
1325,07/03/2021 16:28:12,21.19,11.46,,,,
1326,07/03/2021 16:38:12,21.06,11.03,,,,
1327,07/03/2021 16:48:12,21.10,11.89,,,,
1328,07/03/2021 16:58:12,21.06,11.24,,,,
1329,07/03/2021 17:08:12,21.02,12.32,,,,
1330,07/03/2021 17:18:12,21.02,21.03,,,,
1331,07/03/2021 17:28:12,21.06,27.36,,,,
1332,07/03/2021 17:38:12,21.02,29.09,,,,
1333,07/03/2021 17:48:12,21.15,26.87,,,,
1334,07/03/2021 17:58:12,21.15,25.41,,,,
1335,07/03/2021 18:08:12,21.19,16.24,,,,
1336,07/03/2021 18:18:12,21.15,11.89,,,,
1337,07/03/2021 18:28:12,21.15,7.57,,,,
1338,07/03/2021 18:38:12,21.10,7.78,,,,
1339,07/03/2021 18:48:12,21.10,6.27,,,,
1340,07/03/2021 18:58:12,21.19,6.05,,,,
1341,07/03/2021 19:08:12,21.15,3.46,,,,
1342,07/03/2021 19:18:12,21.19,1.94,,,,
1343,07/03/2021 19:28:12,21.23,1.29,,,,
1344,07/03/2021 19:38:12,21.19,1.08,,,,
1345,07/03/2021 19:48:12,21.19,1.08,,,,
1346,07/03/2021 19:58:12,21.10,0.86,,,,
1347,07/03/2021 20:08:12,21.10,0.43,,,,
1348,07/03/2021 20:18:12,21.10,0.00,,,,
1349,07/03/2021 20:28:12,21.10,0.00,,,,
1350,07/03/2021 20:38:12,21.15,0.00,,,,
1351,07/03/2021 20:48:12,21.15,0.00,,,,
1352,07/03/2021 20:58:12,21.10,0.00,,,,
1353,07/03/2021 21:08:12,21.10,0.00,,,,
1354,07/03/2021 21:18:12,21.10,0.00,,,,
1355,07/03/2021 21:28:12,21.06,0.00,,,,
1356,07/03/2021 21:38:12,21.06,0.00,,,,
1357,07/03/2021 21:48:12,21.15,0.00,,,,
1358,07/03/2021 21:58:12,21.15,0.00,,,,
1359,07/03/2021 22:08:12,21.10,0.00,,,,
1360,07/03/2021 22:18:12,21.10,0.00,,,,
1361,07/03/2021 22:28:12,21.10,0.00,,,,
1362,07/03/2021 22:38:12,21.15,0.00,,,,
1363,07/03/2021 22:48:12,21.19,0.00,,,,
1364,07/03/2021 22:58:12,21.19,0.00,,,,
1365,07/03/2021 23:08:12,21.23,0.00,,,,
1366,07/03/2021 23:18:12,21.15,0.00,,,,
1367,07/03/2021 23:28:12,21.15,0.00,,,,
1368,07/03/2021 23:38:12,21.15,0.00,,,,
1369,07/03/2021 23:48:12,21.15,0.00,,,,
1370,07/03/2021 23:58:12,21.15,0.00,,,,
1371,07/04/2021 00:08:12,21.06,0.00,,,,
1372,07/04/2021 00:18:12,21.10,0.00,,,,
1373,07/04/2021 00:28:12,21.10,0.00,,,,
1374,07/04/2021 00:38:12,21.10,0.00,,,,
1375,07/04/2021 00:48:12,21.10,0.00,,,,
1376,07/04/2021 00:58:12,21.02,0.00,,,,
1377,07/04/2021 01:08:12,21.10,0.00,,,,
1378,07/04/2021 01:18:12,21.10,0.00,,,,
1379,07/04/2021 01:28:12,21.10,0.00,,,,
1380,07/04/2021 01:38:12,21.02,0.00,,,,
1381,07/04/2021 01:48:12,21.02,0.00,,,,
1382,07/04/2021 01:58:12,21.06,0.00,,,,
1383,07/04/2021 02:08:12,21.06,0.00,,,,
1384,07/04/2021 02:18:12,21.02,0.00,,,,
1385,07/04/2021 02:28:12,20.98,0.00,,,,
1386,07/04/2021 02:38:12,20.76,0.21,,,,
1387,07/04/2021 02:48:12,20.68,0.00,,,,
1388,07/04/2021 02:58:12,20.68,0.00,,,,
1389,07/04/2021 03:08:12,20.68,0.00,,,,
1390,07/04/2021 03:18:12,20.72,0.00,,,,
1391,07/04/2021 03:28:12,20.68,0.00,,,,
1392,07/04/2021 03:38:12,20.72,0.00,,,,
1393,07/04/2021 03:48:12,20.68,0.00,,,,
1394,07/04/2021 03:58:12,20.63,0.00,,,,
1395,07/04/2021 04:08:12,20.68,0.00,,,,
1396,07/04/2021 04:18:12,20.80,0.00,,,,
1397,07/04/2021 04:28:12,20.89,0.00,,,,
1398,07/04/2021 04:38:12,20.85,0.00,,,,
1399,07/04/2021 04:48:12,20.89,0.00,,,,
1400,07/04/2021 04:58:12,20.89,0.00,,,,
1401,07/04/2021 05:08:12,20.89,0.00,,,,
1402,07/04/2021 05:18:12,20.80,0.64,,,,
1403,07/04/2021 05:28:12,20.76,1.51,,,,
1404,07/04/2021 05:38:12,20.76,3.24,,,,
1405,07/04/2021 05:48:12,20.80,5.86,,,,
1406,07/04/2021 05:58:12,20.76,9.08,,,,
1407,07/04/2021 06:08:12,20.80,11.46,,,,
1408,07/04/2021 06:18:12,20.72,11.67,,,,
1409,07/04/2021 06:28:12,20.76,12.78,,,,
1410,07/04/2021 06:38:12,20.76,17.35,,,,
1411,07/04/2021 06:48:12,20.80,21.27,,,,
1412,07/04/2021 06:58:12,20.85,22.57,,,,
1413,07/04/2021 07:08:12,20.85,20.62,,,,
1414,07/04/2021 07:18:12,20.85,19.52,,,,
1415,07/04/2021 07:28:12,20.89,23.87,,,,
1416,07/04/2021 07:38:12,20.85,29.09,,,,
1417,07/04/2021 07:48:12,20.89,36.06,,,,
1418,07/04/2021 07:58:12,20.93,41.74,,,,
1419,07/04/2021 08:08:12,20.98,42.60,,,,
1420,07/04/2021 08:18:12,20.98,50.00,,,,
1421,07/04/2021 08:28:12,20.98,46.50,,,,
1422,07/04/2021 08:38:12,20.98,45.20,,,,
1423,07/04/2021 08:48:12,21.02,41.74,,,,
1424,07/04/2021 08:58:12,21.02,44.34,,,,
1425,07/04/2021 09:08:12,21.06,51.74,,,,
1426,07/04/2021 09:18:12,21.02,81.86,,,,
1427,07/04/2021 09:28:12,21.06,101.08,,,,
1428,07/04/2021 09:38:12,21.06,118.40,,,,
1429,07/04/2021 09:48:12,21.10,175.84,,,,
1430,07/04/2021 09:58:12,21.10,81.86,,,,
1431,07/04/2021 10:08:12,21.06,76.66,,,,
1432,07/04/2021 10:18:12,21.10,87.16,,,,
1433,07/04/2021 10:28:12,21.10,85.40,,,,
1434,07/04/2021 10:38:12,21.10,76.66,,,,
1435,07/04/2021 10:48:12,21.15,115.68,,,,
1436,07/04/2021 10:58:12,21.23,159.28,,,,
1437,07/04/2021 11:08:12,21.19,134.08,,,,
1438,07/04/2021 11:18:12,21.23,101.76,,,,
1439,07/04/2021 11:28:12,21.23,91.48,,,,
1440,07/04/2021 11:38:12,21.28,104.44,,,,
1441,07/04/2021 11:48:12,21.19,126.20,,,,
1442,07/04/2021 11:58:12,21.19,70.12,,,,
1443,07/04/2021 12:08:12,21.19,126.20,,,,
1444,07/04/2021 12:18:12,21.32,127.04,,,,
1445,07/04/2021 12:28:12,21.32,136.68,,,,
1446,07/04/2021 12:38:12,21.23,51.74,,,,
1447,07/04/2021 12:48:12,21.15,46.06,,,,
1448,07/04/2021 12:58:12,21.10,44.34,,,,
1449,07/04/2021 13:08:12,21.10,34.28,,,,
1450,07/04/2021 13:18:12,21.15,42.60,,,,
1451,07/04/2021 13:28:12,21.15,42.16,,,,
1452,07/04/2021 13:38:12,21.10,69.20,,,,
1453,07/04/2021 13:48:12,21.06,63.14,,,,
1454,07/04/2021 13:58:12,20.98,53.90,,,,
1455,07/04/2021 14:08:12,21.06,58.66,,,,
1456,07/04/2021 14:18:12,21.10,54.76,,,,
1457,07/04/2021 14:28:12,21.19,75.80,,,,
1458,07/04/2021 14:38:12,21.19,69.20,,,,
1459,07/04/2021 14:48:12,21.19,114.84,,,,
1460,07/04/2021 14:58:12,21.23,155.80,,,,
1461,07/04/2021 15:08:12,21.19,133.12,,,,
1462,07/04/2021 15:18:12,21.10,109.52,,,,
1463,07/04/2021 15:28:12,20.98,123.60,,,,
1464,07/04/2021 15:38:12,20.98,153.12,,,,
1465,07/04/2021 15:48:12,20.93,157.44,,,,
1466,07/04/2021 15:58:12,20.93,148.80,,,,
1467,07/04/2021 16:08:12,20.89,125.32,,,,
1468,07/04/2021 16:18:12,20.85,95.68,,,,
1469,07/04/2021 16:28:12,20.80,99.16,,,,
1470,07/04/2021 16:38:12,20.85,86.16,,,,
1471,07/04/2021 16:48:12,20.80,50.82,,,,
1472,07/04/2021 16:58:12,20.80,56.92,,,,
1473,07/04/2021 17:08:12,20.89,74.44,,,,
1474,07/04/2021 17:18:12,20.85,55.20,,,,
1475,07/04/2021 17:28:12,20.68,49.96,,,,
1476,07/04/2021 17:38:12,20.50,62.22,,,,
1477,07/04/2021 17:48:12,20.55,55.64,,,,
1478,07/04/2021 17:58:12,20.46,60.94,,,,
1479,07/04/2021 18:08:12,20.50,54.34,,,,
1480,07/04/2021 18:18:12,20.63,43.42,,,,
1481,07/04/2021 18:28:12,20.68,36.01,,,,
1482,07/04/2021 18:38:12,20.68,33.84,,,,
1483,07/04/2021 18:48:12,20.72,31.68,,,,
1484,07/04/2021 18:58:12,20.80,30.76,,,,
1485,07/04/2021 19:08:12,20.93,28.60,,,,
1486,07/04/2021 19:18:12,20.93,24.30,,,,
1487,07/04/2021 19:28:12,20.93,21.25,,,,
1488,07/04/2021 19:38:12,20.98,16.89,,,,
1489,07/04/2021 19:48:12,20.98,12.32,,,,
1490,07/04/2021 19:58:12,21.06,8.00,,,,
1491,07/04/2021 20:08:12,21.06,4.54,,,,
1492,07/04/2021 20:18:12,21.10,2.16,,,,
1493,07/04/2021 20:28:12,21.02,0.86,,,,
1494,07/04/2021 20:38:12,21.02,0.00,,,,
1495,07/04/2021 20:48:12,20.98,0.00,,,,
1496,07/04/2021 20:58:12,20.98,0.00,,,,
1497,07/04/2021 21:08:12,20.93,0.00,,,,
1498,07/04/2021 21:18:12,20.98,0.00,,,,
1499,07/04/2021 21:28:12,20.89,0.00,,,,
1500,07/04/2021 21:38:12,20.93,0.00,,,,
1501,07/04/2021 21:48:12,20.93,0.00,,,,
1502,07/04/2021 21:58:12,20.93,0.00,,,,
1503,07/04/2021 22:08:12,20.93,0.00,,,,
1504,07/04/2021 22:18:12,20.89,0.00,,,,
1505,07/04/2021 22:28:12,20.89,0.00,,,,
1506,07/04/2021 22:38:12,20.89,0.00,,,,
1507,07/04/2021 22:48:12,20.89,0.00,,,,
1508,07/04/2021 22:58:12,20.85,0.00,,,,
1509,07/04/2021 23:08:12,20.85,0.00,,,,
1510,07/04/2021 23:18:12,20.85,0.00,,,,
