"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST.1065.x","AST.1147.x","AST.1412.x","AST.1560.x","AST.1567.x","AST.1617.x","AST.1722.x","AST.2000.x","AST.2007.x","AST.2302.x","AST.2360.x","AST.2398.x","AST.2404.x","AST.2412.x","AST.2512.x","AST.2523.x","AST.2563.x","AST.2729.x","AST.2755.x","GO.ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","AST.2755.y"
"28","evm.TU.chromosome_4.2059",203.972147551689,1.21963720241829,0.316063876452024,3.85883137329495,0.000113930511411246,0.00782698110212993,378,1288,96,11,222,354,630,61,489,440,232,888,330,257,51,369,187,28,42,"GO:0043614",0.0230701786189884,0.999260431352683,2,3,"multi-eIF complex","CC",42
"29","evm.TU.chromosome_11.3020",56.3676459339451,-2.21358930644192,0.631237135767387,-3.50674759296423,0.000453619208703968,0.0208742628859338,65,111,50,0,11,157,67,101,204,60,89,27,98,42,8,28,66,34,14,"GO:0001077",0.0338072705107874,0.984843325964078,12,80,NA,NA,14
"30","evm.TU.chromosome_13.1168",5316.43168858648,-0.82828001630756,0.224544017664701,-3.68872003325594,0.000225385061035533,0.0126424671769069,9804,12258,6428,577,2596,12501,7585,3931,10621,11363,6531,9805,9024,9707,1940,10780,7882,1312,951,"GO:0045261",0.0207665230256936,0.999371594790437,2,3,"proton-transporting ATP synthase complex, catalytic core F(1)","CC",951
"31","evm.TU.chromosome_11.125",252.425205597854,-2.21572675023428,0.49709880528391,-4.4573165871296,8.29919920734911e-06,0.00106601260972246,264,222,440,35,26,273,108,148,235,486,263,193,1271,671,150,266,562,81,55,"GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",55
"32","evm.TU.chromosome_11.125",252.425205597854,-2.21572675023428,0.49709880528391,-4.4573165871296,8.29919920734911e-06,0.00106601260972246,264,222,440,35,26,273,108,148,235,486,263,193,1271,671,150,266,562,81,55,"GO:0030199",1.38048079190912e-05,0.999997596215807,13,42,"collagen fibril organization","BP",55
"33","evm.TU.chromosome_11.125",252.425205597854,-2.21572675023428,0.49709880528391,-4.4573165871296,8.29919920734911e-06,0.00106601260972246,264,222,440,35,26,273,108,148,235,486,263,193,1271,671,150,266,562,81,55,"GO:0030198",0.0262790383496473,0.987388344022155,15,112,"extracellular matrix organization","BP",55
"34","evm.TU.chromosome_11.125",252.425205597854,-2.21572675023428,0.49709880528391,-4.4573165871296,8.29919920734911e-06,0.00106601260972246,264,222,440,35,26,273,108,148,235,486,263,193,1271,671,150,266,562,81,55,"GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",55
"35","evm.TU.chromosome_11.125",252.425205597854,-2.21572675023428,0.49709880528391,-4.4573165871296,8.29919920734911e-06,0.00106601260972246,264,222,440,35,26,273,108,148,235,486,263,193,1271,671,150,266,562,81,55,"GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",55
"36","evm.TU.chromosome_11.124",58.1082081463073,-3.28944844029249,0.811413808873869,-4.05397148078832,5.03553580407756e-05,0.00437249208752337,126,28,96,0,0,38,19,132,105,65,87,68,86,147,15,42,120,16,14,"GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",14
"37","evm.TU.chromosome_11.124",58.1082081463073,-3.28944844029249,0.811413808873869,-4.05397148078832,5.03553580407756e-05,0.00437249208752337,126,28,96,0,0,38,19,132,105,65,87,68,86,147,15,42,120,16,14,"GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",14
"38","evm.TU.chromosome_8.2390",642.821212189869,-2.09514987678553,0.456129310738753,-4.59332436539148,4.3624018875339e-06,0.000631857560060222,964,826,1073,87,102,1685,654,796,1540,1297,616,664,526,865,145,683,876,271,165,"GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",165
"39","evm.TU.chromosome_8.1138",254.682368502273,-5.78563185136292,0.945118474889611,-6.12159428164673,9.26436741659533e-10,1.00639981292402e-06,23,25,828,47,7,2305,18,10,144,191,281,32,305,48,339,976,168,17,9,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",9
"40","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0005595",0.00499253960739584,0.999780991777551,3,5,"collagen type XII trimer","CC",0
"41","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",0
"42","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",0
"43","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",0
"44","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:1903561",0.0177747475253497,0.994942619622678,7,36,"extracellular vesicle","CC",0
"45","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0030020",0.00499253960739584,0.999780991777551,3,5,"extracellular matrix structural constituent conferring tensile strength","MF",0
"46","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",0
"47","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0030574",0.0457353057967402,0.983911701991429,7,41,"collagen catabolic process","BP",0
"48","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0030199",1.38048079190912e-05,0.999997596215807,13,42,"collagen fibril organization","BP",0
"49","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0001501",0.0247452054079938,0.988982574082538,13,89,"skeletal system development","BP",0
"50","evm.TU.chromosome_12.1671",58.2935477464105,-2.67267746218019,0.820907599879601,-3.25575918967273,0.0011308962336706,0.040276782912503,93,57,98,0,16,488,31,6,78,160,84,29,115,102,42,52,106,30,0,"GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",0
"51","evm.TU.chromosome_9.405",7665.96423112017,-1.07767745464787,0.306125931180722,-3.52037297360366,0.000430940352891481,0.0203041658930719,10736,14336,10087,956,3397,17733,9390,6141,13699,15639,8025,12116,14032,13919,3538,12308,11936,2060,1763,"GO:0045261",0.0207665230256936,0.999371594790437,2,3,"proton-transporting ATP synthase complex, catalytic core F(1)","CC",1763
"52","evm.TU.chromosome_10.3018",1628.22855944274,2.47354010376731,0.524483837014365,4.71614171725098,2.40359047361075e-06,0.000397874343065034,2388,19341,626,96,3024,1276,2448,186,2087,5642,702,2980,1770,2457,738,1635,3410,206,365,"GO:0050111",0.0146362883483593,0.999633673240673,2,3,"mycocerosate synthase activity","MF",365
"53","evm.TU.chromosome_10.3018",1628.22855944274,2.47354010376731,0.524483837014365,4.71614171725098,2.40359047361075e-06,0.000397874343065034,2388,19341,626,96,3024,1276,2448,186,2087,5642,702,2980,1770,2457,738,1635,3410,206,365,"GO:0031177",0.00703947088111381,0.999220664768636,4,11,"phosphopantetheine binding","MF",365
"54","evm.TU.chromosome_10.3018",1628.22855944274,2.47354010376731,0.524483837014365,4.71614171725098,2.40359047361075e-06,0.000397874343065034,2388,19341,626,96,3024,1276,2448,186,2087,5642,702,2980,1770,2457,738,1635,3410,206,365,"GO:0016788",0.0226474004747081,0.994028839015477,6,29,"hydrolase activity, acting on ester bonds","MF",365
"55","evm.TU.chromosome_10.3011",623.288606296836,-1.71984657631002,0.487459223651734,-3.52818552375729,0.000418418788694096,0.019870319580033,722,1036,801,99,231,1602,868,837,1100,843,1233,772,483,671,189,464,863,261,83,"GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",83
"56","evm.TU.chromosome_13.2658",1389.2819146945,-1.57386969611303,0.42057830642631,-3.74215615038812,0.000182448082692761,0.0110674391393496,4601,1115,1802,199,297,2596,973,842,2256,1758,1777,2140,3287,3093,509,2408,3097,556,187,"GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",187
"57","evm.TU.chromosome_13.2658",1389.2819146945,-1.57386969611303,0.42057830642631,-3.74215615038812,0.000182448082692761,0.0110674391393496,4601,1115,1802,199,297,2596,973,842,2256,1758,1777,2140,3287,3093,509,2408,3097,556,187,"GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,187
"58","evm.TU.chromosome_13.2658",1389.2819146945,-1.57386969611303,0.42057830642631,-3.74215615038812,0.000182448082692761,0.0110674391393496,4601,1115,1802,199,297,2596,973,842,2256,1758,1777,2140,3287,3093,509,2408,3097,556,187,"GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",187
"59","evm.TU.chromosome_13.2658",1389.2819146945,-1.57386969611303,0.42057830642631,-3.74215615038812,0.000182448082692761,0.0110674391393496,4601,1115,1802,199,297,2596,973,842,2256,1758,1777,2140,3287,3093,509,2408,3097,556,187,"GO:0001501",0.0247452054079938,0.988982574082538,13,89,"skeletal system development","BP",187
"60","evm.TU.chromosome_14.725",56.3034847095236,-2.69181100277771,0.820721564010835,-3.27981025577412,0.00103876923854705,0.0379733400962471,233,15,69,12,0,109,18,6,84,40,102,43,144,330,48,76,42,5,8,"GO:0001654",0.0416350213601521,0.988986860146682,5,24,"eye development","BP",8
"61","evm.TU.chromosome_14.725",56.3034847095236,-2.69181100277771,0.820721564010835,-3.27981025577412,0.00103876923854705,0.0379733400962471,233,15,69,12,0,109,18,6,84,40,102,43,144,330,48,76,42,5,8,"GO:0002088",0.0352268786080525,0.993061392158004,4,15,"lens development in camera-type eye","BP",8
"62","evm.TU.chromosome_12.1882",152.986311894836,-3.46806913716226,0.829134925995266,-4.18275606108295,2.87996358360376e-05,0.00287681879578259,87,72,494,68,14,559,48,0,206,369,103,32,197,210,85,330,207,23,15,"GO:0031225",0.0172978319212197,0.994111562987838,9,51,NA,NA,15
"63","evm.TU.chromosome_12.1882",152.986311894836,-3.46806913716226,0.829134925995266,-4.18275606108295,2.87996358360376e-05,0.00287681879578259,87,72,494,68,14,559,48,0,206,369,103,32,197,210,85,330,207,23,15,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",15
"64","evm.TU.chromosome_12.1882",152.986311894836,-3.46806913716226,0.829134925995266,-4.18275606108295,2.87996358360376e-05,0.00287681879578259,87,72,494,68,14,559,48,0,206,369,103,32,197,210,85,330,207,23,15,"GO:0009277",0.00543739329421807,1,2,2,"fungal-type cell wall","CC",15
"65","evm.TU.chromosome_12.1882",152.986311894836,-3.46806913716226,0.829134925995266,-4.18275606108295,2.87996358360376e-05,0.00287681879578259,87,72,494,68,14,559,48,0,206,369,103,32,197,210,85,330,207,23,15,"GO:0015918",0.0173004701919049,0.999526035803665,2,3,"sterol transport","BP",15
"66","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",7
"67","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",7
"68","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0006879",0.0321306032374933,0.990805583291103,6,29,"intracellular iron ion homeostasis","BP",7
"69","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0042730",0.000209947654346669,0.999977537015622,7,17,"fibrinolysis","BP",7
"70","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0055072",0.00143902797173951,0.999763520732043,7,23,"iron ion homeostasis","BP",7
"71","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",7
"72","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",7
"73","evm.TU.chromosome_12.1881",40.1517591513979,-5.09879783064403,1.17317140790425,-4.34616612397033,1.38537662552391e-05,0.00160528207521541,34,0,72,0,0,158,0,15,14,207,42,13,66,22,9,137,29,48,7,"GO:0097264",0.00181530788262332,0.999809926915983,5,13,"self proteolysis","BP",7
"74","evm.TU.chromosome_7.2229",2476.8184968159,-1.82084307381584,0.457349902029912,-3.98129105469175,6.85419578081421e-05,0.00539146541211225,11176,2759,2774,190,281,2986,889,592,4710,4917,2391,1077,8409,8911,897,6630,3478,428,1147,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",1147
"75","evm.TU.chromosome_7.2229",2476.8184968159,-1.82084307381584,0.457349902029912,-3.98129105469175,6.85419578081421e-05,0.00539146541211225,11176,2759,2774,190,281,2986,889,592,4710,4917,2391,1077,8409,8911,897,6630,3478,428,1147,"GO:0008241",0.0353179845027128,0.99799881483201,2,4,"peptidyl-dipeptidase activity","MF",1147
"76","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",10
"77","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",10
"78","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0006879",0.0321306032374933,0.990805583291103,6,29,"intracellular iron ion homeostasis","BP",10
"79","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0042730",0.000209947654346669,0.999977537015622,7,17,"fibrinolysis","BP",10
"80","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0055072",0.00143902797173951,0.999763520732043,7,23,"iron ion homeostasis","BP",10
"81","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",10
"82","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",10
"83","evm.TU.chromosome_12.1878",234.596690812931,-3.82744975415348,0.804671397957775,-4.7565375926961,1.96941578309703e-06,0.000340530421751361,423,24,352,71,22,599,12,19,143,667,134,35,281,93,98,1400,218,191,10,"GO:0097264",0.00181530788262332,0.999809926915983,5,13,"self proteolysis","BP",10
"84","evm.TU.chromosome_12.201",421.159061499,-2.54534553919772,0.550691186425097,-4.62209238488317,3.79888753148037e-06,0.00057167551597614,1284,410,920,34,14,406,186,215,1314,2222,530,254,436,786,103,1375,742,97,63,"GO:0106037",0.0124262816600238,1,2,2,"apicomedial cortex","CC",63
"85","evm.TU.chromosome_12.201",421.159061499,-2.54534553919772,0.550691186425097,-4.62209238488317,3.79888753148037e-06,0.00057167551597614,1284,410,920,34,14,406,186,215,1314,2222,530,254,436,786,103,1375,742,97,63,"GO:0035183",0.0289699227421342,0.998946630258339,2,3,"female germline ring canal inner rim","CC",63
"86","evm.TU.chromosome_12.201",421.159061499,-2.54534553919772,0.550691186425097,-4.62209238488317,3.79888753148037e-06,0.00057167551597614,1284,410,920,34,14,406,186,215,1314,2222,530,254,436,786,103,1375,742,97,63,"GO:0016460",0.000508125822904906,0.999940206320237,7,15,"myosin II complex","CC",63
