"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"3560","GO:0009967",0.00941289473224951,1,2,2,"positive regulation of signal transduction","BP"
"9650","GO:0051603",0.00950639894880347,0.997114110277741,9,44,"proteolysis involved in protein catabolic process","BP"
"8167","GO:0045010",0.0095936812919091,0.998877916569311,4,10,"actin nucleation","BP"
"6993","GO:0035655",0.0103158630757012,0.999229937022381,3,7,"interleukin-18-mediated signaling pathway","BP"
"13442","GO:2001301",0.0103158630757012,0.999229937022381,3,7,"lipoxin biosynthetic process","BP"
"5215","GO:0030193",0.0105683721201134,0.999203881545196,3,7,"regulation of blood coagulation","BP"
"10668","GO:0070374",0.0106980812279001,0.995598684486163,14,88,"positive regulation of ERK1 and ERK2 cascade","BP"
"3718","GO:0010634",0.0111538934638059,0.996826849038942,8,37,"positive regulation of epithelial cell migration","BP"
"7752","GO:0043141",0.011442105813174,0.998459861605894,4,13,NA,NA
"8479","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP"
"948","GO:0003384",0.0124262816600238,1,2,2,"apical constriction involved in gastrulation","BP"
"2773","GO:0007300",0.0124262816600238,1,2,2,"ovarian nurse cell to oocyte transport","BP"
"4819","GO:0019749",0.0124262816600238,1,2,2,"cytoskeleton-dependent cytoplasmic transport, nurse cell to oocyte","BP"
"6804","GO:0035191",0.0124262816600238,1,2,2,"nuclear axial expansion","BP"
"12054","GO:0106037",0.0124262816600238,1,2,2,"apicomedial cortex","CC"
"5250","GO:0030245",0.0126941206792023,0.998975186532945,3,7,"cellulose catabolic process","BP"
"1880","GO:0005700",0.012751740367814,0.999061412250447,3,6,"polytene chromosome","CC"
"5916","GO:0032153",0.0128836870354632,0.999047960845365,3,6,"cell division site","CC"
"1105","GO:0004004",0.012944615694877,0.995482819002443,10,61,NA,NA
"7800","GO:0043242",0.0133835320983097,1,2,2,"negative regulation of protein-containing complex disassembly","BP"
"6010","GO:0032403",0.0136326673143941,0.993193760771107,20,146,NA,NA
"9353","GO:0050840",0.0141694859956542,0.996690316488574,6,26,"extracellular matrix binding","MF"
"9198","GO:0050111",0.0146362883483593,0.999633673240673,2,3,"mycocerosate synthase activity","MF"
"5613","GO:0031152",0.0146364164576221,0.999633668307327,2,3,"aggregation involved in sorocarp development","BP"
"4427","GO:0016641",0.0146364182192919,0.999633668239487,2,3,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","MF"
"10803","GO:0070828",0.0146364182192919,0.999633668239487,2,3,"heterochromatin organization","BP"
"12401","GO:1902455",0.0146364182192919,0.999633668239487,2,3,"negative regulation of stem cell population maintenance","BP"
"7812","GO:0043267",0.0146790233010229,0.999632026242109,2,3,"negative regulation of potassium ion transport","BP"
"776","GO:0002540",0.0156449062766662,0.998545816384709,3,8,"leukotriene production involved in inflammatory response","BP"
"4756","GO:0019372",0.0156449062766662,0.998545816384709,3,8,"lipoxygenase pathway","BP"
"1756","GO:0005319",0.0159777431406043,0.996812150537244,5,20,"lipid transporter activity","MF"
"6346","GO:0033344",0.0164321949338454,0.997587231195619,4,12,"cholesterol efflux","BP"
"5996","GO:0032367",0.0166549179129151,0.99769598539436,4,10,"intracellular cholesterol transport","BP"
"8109","GO:0044547",0.0167610410616861,0.999548629887499,2,3,"DNA topoisomerase binding","MF"
"3618","GO:0010243",0.0168103024068338,0.994287177115552,9,53,"response to organonitrogen compound","BP"
"1958","GO:0005832",0.0169668069891833,0.998373260898939,3,8,"chaperonin-containing T-complex","CC"
"5161","GO:0030115",0.0172299159928236,0.999529013609321,2,3,"S-layer","CC"
"5635","GO:0031225",0.0172978319212197,0.994111562987838,9,51,NA,NA
"4158","GO:0015918",0.0173004701919049,0.999526035803665,2,3,"sterol transport","BP"
"3883","GO:0014009",0.0175612212068223,0.999514971817188,2,3,"glial cell proliferation","BP"
"12599","GO:1903561",0.0177747475253497,0.994942619622678,7,36,"extracellular vesicle","CC"
"310","GO:0000981",0.0179004687202011,0.992724273911804,12,74,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"10992","GO:0071394",0.0179028091764489,0.997301145403426,4,12,"cellular response to testosterone stimulus","BP"
"6658","GO:0034663",0.0183441393679837,0.998294689900509,3,7,"endoplasmic reticulum chaperone complex","CC"
"4518","GO:0016999",0.0192530363657174,0.99944097169176,2,3,"antibiotic metabolic process","BP"
"3433","GO:0009416",0.0194354164037529,0.99592052590766,5,20,"response to light stimulus","BP"
"5501","GO:0030903",0.0198973755028601,0.998091041680193,3,7,"notochord development","BP"
"8780","GO:0047150",0.0206920578934323,0.997858383742636,3,8,"betaine-homocysteine S-methyltransferase activity","MF"
"8264","GO:0045261",0.0207665230256936,0.999371594790437,2,3,"proton-transporting ATP synthase complex, catalytic core F(1)","CC"
"5251","GO:0030246",0.0211994164371091,0.987594728065279,28,231,"carbohydrate binding","MF"
"477","GO:0001710",0.0215166134674285,0.999336126897809,2,3,"mesodermal cell fate commitment","BP"
"7027","GO:0035794",0.0220724362121273,0.99930938899576,2,3,"positive regulation of mitochondrial membrane permeability","BP"
"5730","GO:0031475",0.0225698352670377,0.997926249639659,3,6,"myosin V complex","CC"
"5731","GO:0031476",0.0225698352670377,0.997926249639659,3,6,"myosin VI complex","CC"
"4462","GO:0016788",0.0226474004747081,0.994028839015477,6,29,"hydrolase activity, acting on ester bonds","MF"
"1981","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC"
"4570","GO:0017127",0.0229039887146535,0.997678423856593,3,7,NA,NA
"7948","GO:0043614",0.0230701786189884,0.999260431352683,2,3,"multi-eIF complex","CC"
"8424","GO:0045746",0.023609940878212,0.993742407157593,6,28,"negative regulation of Notch signaling pathway","BP"
"379","GO:0001501",0.0247452054079938,0.988982574082538,13,89,"skeletal system development","BP"
"10011","GO:0060216",0.0249224285844046,0.99566558206775,4,14,"definitive hemopoiesis","BP"
"7598","GO:0042744",0.0250210957032711,0.993221677505793,6,30,"hydrogen peroxide catabolic process","BP"
"7389","GO:0042151",0.0252803269112054,0.994364822503441,5,19,"nematocyst","CC"
"1869","GO:0005682",0.0257922712023689,0.993021939396526,6,28,"U5 snRNP","CC"
"2579","GO:0006958",0.026211817267887,0.996895858886266,3,9,"complement activation, classical pathway","BP"
"10046","GO:0060291",0.0262283390319131,0.993993831256407,5,21,"long-term synaptic potentiation","BP"
"5218","GO:0030198",0.0262790383496473,0.987388344022155,15,112,"extracellular matrix organization","BP"
"1889","GO:0005721",0.0263118596415278,0.996879360550852,3,9,"pericentric heterochromatin","CC"
"2675","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP"
"2374","GO:0006579",0.0272393357501751,0.996725189382032,3,9,"amino-acid betaine catabolic process","BP"
"6238","GO:0032991",0.027705552217846,0.996785753287561,3,8,"protein-containing complex","CC"
"7899","GO:0043515",0.0278859766536323,0.998613213882129,2,4,"kinetochore binding","MF"
"7056","GO:0035874",0.0278860475409049,0.998613208422248,2,4,"cellular response to copper ion starvation","BP"
"9772","GO:0052597",0.0278860475409049,0.998613208422248,2,4,"diamine oxidase activity","MF"
"9773","GO:0052598",0.0278860475409049,0.998613208422248,2,4,"histamine oxidase activity","MF"
"9774","GO:0052599",0.0278860475409049,0.998613208422248,2,4,"methylputrescine oxidase activity","MF"
"9775","GO:0052600",0.0278860475409049,0.998613208422248,2,4,"propane-1,3-diamine oxidase activity","MF"
"11689","GO:0097185",0.0278860475409049,0.998613208422248,2,4,"cellular response to azide","BP"
"4031","GO:0015232",0.0285027343523419,0.998972951322382,2,3,"heme transmembrane transporter activity","MF"
"6094","GO:0032549",0.0285473693932665,0.994909799051808,4,13,"ribonucleoside binding","MF"
"5142","GO:0030048",0.028798752781052,0.993292101914798,5,20,"actin filament-based movement","BP"
"6802","GO:0035183",0.0289699227421342,0.998946630258339,2,3,"female germline ring canal inner rim","CC"
"2569","GO:0006941",0.0291338182935132,0.99640356581843,3,9,"striated muscle contraction","BP"
"1502","GO:0004720",0.0293059807949241,0.998502273496655,2,4,"protein-lysine 6-oxidase activity","MF"
"4613","GO:0018057",0.0293059807949241,0.998502273496655,2,4,"peptidyl-lysine oxidation","BP"
"636","GO:0002020",0.0294859587085942,0.988945617849797,9,53,"protease binding","MF"
"8571","GO:0046332",0.0295669246247243,0.990623754406639,7,37,"SMAD binding","MF"
"1856","GO:0005664",0.0298482449113148,0.998459086999793,2,4,"nuclear origin of replication recognition complex","CC"
"414","GO:0001568",0.0299930750040305,0.991491408062041,6,31,"blood vessel development","BP"
"5054","GO:0021999",0.0301174145017738,0.998437483031128,2,4,"neural plate anterior/posterior regionalization","BP"
"9082","GO:0048661",0.0306218299773448,0.988352127600264,9,59,"positive regulation of smooth muscle cell proliferation","BP"
"4091","GO:0015662",0.0307305142412766,0.990060139115191,7,42,"P-type ion transporter activity","MF"
"4323","GO:0016404",0.0307305142412766,0.990060139115191,7,42,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF"
"5979","GO:0032310",0.0307305142412766,0.990060139115191,7,42,"prostaglandin secretion","BP"
"2289","GO:0006457",0.0308532130380328,0.985847347802626,13,87,"protein folding","BP"
"5732","GO:0031477",0.0314320740676156,0.996387948643967,3,7,"myosin VII complex","CC"
"2229","GO:0006364",0.0316808940703192,0.985412667617436,13,87,"rRNA processing","BP"
"4676","GO:0019013",0.0319651664520794,0.988721842791596,8,44,"viral nucleocapsid","CC"
"2530","GO:0006879",0.0321306032374933,0.990805583291103,6,29,"intracellular iron ion homeostasis","BP"
"4484","GO:0016849",0.0322409970493545,0.99585721615751,3,9,"phosphorus-oxygen lyase activity","MF"
"4868","GO:0019897",0.0324440979408265,0.991982187597108,5,24,"extrinsic component of plasma membrane","CC"
"1908","GO:0005751",0.0326754598639659,0.996186104168931,3,7,"mitochondrial respiratory chain complex IV","CC"
"1131","GO:0004051",0.0327290793960894,0.995634968737503,3,10,"arachidonate 5-lipoxygenase activity","MF"
"7569","GO:0042664",0.0330785376877033,0.998704686169616,2,3,"negative regulation of endodermal cell fate specification","BP"
"6519","GO:0034235",0.033094821687563,0.998191227818017,2,4,"GPI anchor binding","MF"
"13255","GO:2000427",0.0331846781994459,0.995549911333956,3,10,"positive regulation of apoptotic cell clearance","BP"
"337","GO:0001077",0.0338072705107874,0.984843325964078,12,80,NA,NA
"10013","GO:0060218",0.0339433825045108,0.995548300064568,3,9,"hematopoietic stem cell differentiation","BP"
"10047","GO:0060292",0.0347338488521701,0.9954026205305,3,9,"long-term synaptic depression","BP"
"1968","GO:0005850",0.0348602706145497,0.998039016654864,2,4,"eukaryotic translation initiation factor 2 complex","CC"
"331","GO:0001046",0.0349647851066897,0.991182601855842,5,24,"core promoter sequence-specific DNA binding","MF"
"671","GO:0002088",0.0352268786080525,0.993061392158004,4,15,"lens development in camera-type eye","BP"
"364","GO:0001205",0.0352353920333939,0.998006091423498,2,4,NA,NA
"3049","GO:0008241",0.0353179845027128,0.99799881483201,2,4,"peptidyl-dipeptidase activity","MF"
"1830","GO:0005604",0.0359523167330957,0.980339369559458,19,159,"basement membrane","CC"
"592","GO:0001935",0.0359708162713669,0.992700772826618,4,17,"endothelial cell proliferation","BP"
"3314","GO:0008953",0.0361270439899008,0.997927016537476,2,4,"penicillin amidase activity","MF"
"2319","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP"
"10883","GO:0071013",0.0362352774332805,0.984226246800937,11,74,"catalytic step 2 spliceosome","CC"
"1219","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF"
"1713","GO:0005200",0.0370758975739399,0.983752692613498,11,78,"structural constituent of cytoskeleton","MF"
"236","GO:0000775",0.037329794404589,0.988771686003974,6,33,"chromosome, centromeric region","CC"
"6955","GO:0035580",0.0375189330233262,0.992283171813316,4,17,"specific granule lumen","CC"
"7791","GO:0043225",0.038375912411378,0.986933957623855,7,44,"ATPase-coupled inorganic anion transmembrane transporter activity","MF"
"773","GO:0002532",0.0391433044914616,0.997651155772065,2,4,"production of molecular mediator involved in inflammatory response","BP"
"11503","GO:0090197",0.0391433044914616,0.997651155772065,2,4,NA,NA
"11734","GO:0097322",0.039414289693472,0.997625747531453,2,4,"7SK snRNA binding","MF"
"1657","GO:0005044",0.0395704812691337,0.982464450423501,11,79,"scavenger receptor activity","MF"
"3030","GO:0008203",0.0400054021673811,0.984101595857738,9,55,"cholesterol metabolic process","BP"
"424","GO:0001591",0.0400794560822725,0.997562948279505,2,4,"dopamine neurotransmitter receptor activity, coupled via Gi/Go","MF"
"7919","GO:0043542",0.0410423987180905,0.993863804371821,3,11,"endothelial cell migration","BP"
"459","GO:0001674",0.0410822010058722,0.99746712470796,2,4,"female germ cell nucleus","CC"
"6334","GO:0033296",0.0410822010058722,0.99746712470796,2,4,"rhamnose binding","MF"
"7525","GO:0042564",0.0410822010058722,0.99746712470796,2,4,"NLS-dependent protein nuclear import complex","CC"
"10141","GO:0060473",0.0410822010058722,0.99746712470796,2,4,"cortical granule","CC"
"12639","GO:1903777",0.0410822010058722,0.99746712470796,2,4,"melibiose binding","MF"
"2290","GO:0006458",0.0415089916037177,0.993765831582411,3,11,"'de novo' protein folding","BP"
"443","GO:0001654",0.0416350213601521,0.988986860146682,5,24,"eye development","BP"
"1837","GO:0005618",0.0418696537930537,0.991171760723625,4,16,"cell wall","CC"
"3840","GO:0010917",0.0419768319408242,0.99738047041343,2,4,"negative regulation of mitochondrial membrane potential","BP"
"5575","GO:0031088",0.0426262719518758,0.98512649544913,7,45,"platelet dense granule membrane","CC"
"8157","GO:0044829",0.04310727559187,0.997269420153957,2,4,"positive regulation by host of viral genome replication","BP"
"4033","GO:0015238",0.0438159125412331,0.993274613934351,3,11,NA,NA
"9085","GO:0048664",0.0441072162711272,0.997169753966686,2,4,"neuron fate determination","BP"
"11513","GO:0090235",0.0442888182521667,0.996718145341009,2,5,"regulation of metaphase plate congression","BP"
"10814","GO:0070848",0.0444800095669064,0.997132254030225,2,4,"response to growth factor","BP"
"5382","GO:0030574",0.0457353057967402,0.983911701991429,7,41,"collagen catabolic process","BP"
"751","GO:0002376",0.0461415610194158,0.989957805795135,4,16,"immune system process","BP"
"5243","GO:0030234",0.0470024334439132,0.992751811893373,3,10,"enzyme regulator activity","MF"
"9553","GO:0051315",0.0471380914569097,0.996382824618905,2,5,"attachment of mitotic spindle microtubules to kinetochore","BP"
"2205","GO:0006325",0.0472865985616505,0.987042212007001,5,24,"chromatin organization","BP"
"11039","GO:0071480",0.0474854717878889,0.989567521006655,4,16,"cellular response to gamma radiation","BP"
"5549","GO:0031036",0.047628363739179,0.996808207356088,2,4,"myosin II filament assembly","BP"
"11276","GO:0072341",0.0478381062166624,0.996298585777926,2,5,"modified amino acid binding","MF"
"1791","GO:0005507",0.0479593786362308,0.979061656004402,10,69,"copper ion binding","MF"
"7711","GO:0043046",0.048169634753112,0.989072124874411,4,19,"DNA methylation involved in gamete generation","BP"
"5091","GO:0022829",0.0482983459918834,0.996242805793748,2,5,"wide pore channel activity","MF"
"10741","GO:0070573",0.0486023882908976,0.996205785104217,2,5,"metallodipeptidase activity","MF"
"3612","GO:0010216",0.0487620102238264,0.996186294773079,2,5,"negative regulation of gene expression via chromosomal DNA cytosine methylation","BP"
"1094","GO:0003990",0.0488949149103114,0.992154234974993,3,11,"acetylcholinesterase activity","MF"
"11794","GO:0097513",0.04924403097145,0.996636870424976,2,4,"myosin II filament","CC"
"2494","GO:0006805",0.0499706926245058,0.986023898944184,5,25,"xenobiotic metabolic process","BP"
"6624","GO:0034587",0.0499881796010641,0.988521176506306,4,19,"piRNA processing","BP"
"3467","GO:0009615",0.0508763576035224,0.981674889628372,7,41,"response to virus","BP"
"6477","GO:0034097",0.0509798709360312,0.985810541176797,5,23,"response to cytokine","BP"
"5370","GO:0030532",0.0510442644235385,0.992103311929162,3,9,"small nuclear ribonucleoprotein complex","CC"
"1096","GO:0003993",0.051185398493929,0.988247588114204,4,18,"acid phosphatase activity","MF"
"3042","GO:0008234",0.0516008272196495,0.981284127425433,7,43,"cysteine-type peptidase activity","MF"
"3291","GO:0008810",0.0523903601806635,0.995733229255691,2,5,"cellulase activity","MF"
"9493","GO:0051151",0.0527421073892624,0.99127127129516,3,11,"negative regulation of smooth muscle cell differentiation","BP"
"2694","GO:0007179",0.0541315283793209,0.980087033987632,7,45,"transforming growth factor beta receptor signaling pathway","BP"
"3469","GO:0009617",0.0542964395343405,0.987187896701846,4,19,"response to bacterium","BP"
"10704","GO:0070475",0.0544930204659171,0.99546198356995,2,5,"rRNA base methylation","BP"
"2346","GO:0006544",0.0545766059396457,0.990840160331858,3,11,"glycine metabolic process","BP"
"8676","GO:0046677",0.0548755481249587,0.981862507439136,6,33,"response to antibiotic","BP"
"7401","GO:0042177",0.055346014058218,0.990657445837163,3,11,"negative regulation of protein catabolic process","BP"
"1468","GO:0004667",0.055459579785893,0.99594655592358,2,4,"prostaglandin-D synthase activity","MF"
"3090","GO:0008307",0.0558297108201458,0.986807732894418,4,18,"structural constituent of muscle","MF"
"10613","GO:0070208",0.0566612167388798,0.986345860290223,4,20,"protein heterotrimerization","BP"
"2783","GO:0007339",0.0571610038413969,0.990037789256983,3,12,"binding of sperm to zona pellucida","BP"
"8920","GO:0048149",0.0572571129131807,0.990014146302337,3,12,"behavioral response to ethanol","BP"
"9339","GO:0050808",0.0573190174509426,0.97690552838426,8,54,"synapse organization","BP"
"8680","GO:0046688",0.0578202512112201,0.995019965060012,2,5,"response to copper ion","BP"
"6697","GO:0034774",0.0579964548925735,0.983006114255615,5,26,"secretory granule lumen","CC"
"372","GO:0001228",0.0581392218428132,0.978378767694893,7,42,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF"
"6396","GO:0033619",0.0583104959440212,0.982693565354816,5,29,"membrane protein proteolysis","BP"
"3989","GO:0015101",0.0587348423344032,0.994895745315208,2,5,"organic cation transmembrane transporter activity","MF"
"4754","GO:0019370",0.0595189928355863,0.989452737814497,3,12,"leukotriene biosynthetic process","BP"
"9326","GO:0050790",0.0603140417703766,0.989451143937856,3,11,"regulation of catalytic activity","BP"
"7821","GO:0043281",0.0619068565353615,0.988849807345676,3,12,"regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP"
"7935","GO:0043569",0.0621326311096219,0.988792261260309,3,12,"negative regulation of insulin-like growth factor receptor signaling pathway","BP"
"3874","GO:0010998",0.0621837836943111,0.994416906442096,2,5,"regulation of translational initiation by eIF2 alpha phosphorylation","BP"
"6562","GO:0034383",0.0631867217900384,0.98899200522998,3,10,"low-density lipoprotein particle clearance","BP"
"4564","GO:0017116",0.0633259720681286,0.993785428906875,2,6,"single-stranded DNA helicase activity","MF"
"10710","GO:0070492",0.0633259839431949,0.993785427077404,2,6,"oligosaccharide binding","MF"
"10943","GO:0071280",0.0633259867004591,0.993785426652615,2,6,"cellular response to copper ion","BP"
"8744","GO:0046933",0.0637673729644597,0.994191589908479,2,5,"proton-transporting ATP synthase activity, rotational mechanism","MF"
"2830","GO:0007423",0.0638801341771887,0.993699831521058,2,6,"sensory organ development","BP"
"10043","GO:0060288",0.0643589451762165,0.99410654637137,2,5,"formation of a compartment boundary","BP"
"10044","GO:0060289",0.0643589451762165,0.99410654637137,2,5,"compartment boundary maintenance","BP"
"6864","GO:0035317",0.0646102538467534,0.99407027536663,2,5,"imaginal disc-derived wing hair organization","BP"
"2402","GO:0006627",0.0650880525669025,0.994001080266735,2,5,"protein processing involved in protein targeting to mitochondrion","BP"
"2508","GO:0006825",0.0657255939465097,0.988086293177355,3,11,"copper ion transport","BP"
"4526","GO:0017022",0.0661768335948118,0.983446114641944,4,18,"myosin binding","MF"
"10953","GO:0071310",0.0663577025915999,0.9797094670155,5,27,"cellular response to organic substance","BP"
"11113","GO:0071732",0.0666615180792902,0.987430711096926,3,13,"cellular response to nitric oxide","BP"
"1222","GO:0004300",0.0668520343293497,0.993742959976575,2,5,"enoyl-CoA hydratase activity","MF"
"12","GO:0000027",0.0670476957721207,0.983301231983502,4,17,"ribosomal large subunit assembly","BP"
