"","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","cluster"
"64","GO:0009063","amino acid catabolic process",113,3,1.83,0.04777,"Biological Processes","4"
"65","GO:1903518","positive regulation of single strand break repair",3,1,0.05,0.0478,"Biological Processes","4"
"66","GO:1902723","negative regulation of skeletal muscle satellite ce...",3,1,0.05,0.0478,"Biological Processes","4"
"67","GO:2000009","negative regulation of protein localization to cell...",3,1,0.05,0.0478,"Biological Processes","4"
"68","GO:0098506","polynucleotide 3' dephosphorylation",3,1,0.05,0.0478,"Biological Processes","4"
"69","GO:0070981","L-asparagine biosynthetic process",3,1,0.05,0.0478,"Biological Processes","4"
"70","GO:0060490","lateral sprouting involved in lung morphogenesis",3,1,0.05,0.0478,"Biological Processes","4"
"71","GO:0060488","orthogonal dichotomous subdivision of terminal unit...",3,1,0.05,0.0478,"Biological Processes","4"
"72","GO:0060489","planar dichotomous subdivision of terminal units in...",3,1,0.05,0.0478,"Biological Processes","4"
"73","GO:0072382","minus-end-directed vesicle transport along microtub...",3,1,0.05,0.0478,"Biological Processes","4"
"74","GO:0010025","wax biosynthetic process",3,1,0.05,0.0478,"Biological Processes","4"
"75","GO:0006256","UDP catabolic process",3,1,0.05,0.0478,"Biological Processes","4"
"76","GO:0061314","Notch signaling involved in heart development",22,2,0.36,0.0488,"Biological Processes","4"
"77","GO:0022010","central nervous system myelination",22,2,0.36,0.0488,"Biological Processes","4"
"78","GO:0016199","axon midline choice point recognition",22,2,0.36,0.0488,"Biological Processes","4"
"79","GO:0035198","miRNA binding",126,8,1.95,0.00079,"Molecular Functions","4"
"80","GO:0005324","long-chain fatty acid transmembrane transporter act...",4,2,0.06,0.00141,"Molecular Functions","4"
"81","GO:0001965","G-protein alpha-subunit binding",67,5,1.04,0.00382,"Molecular Functions","4"
"82","GO:0019900","kinase binding",498,9,7.72,0.00403,"Molecular Functions","4"
"83","GO:0045134","UDP phosphatase activity",7,2,0.11,0.00478,"Molecular Functions","4"
"84","GO:0005007","fibroblast growth factor receptor activity",45,4,0.7,0.00513,"Molecular Functions","4"
"85","GO:0005524","ATP binding",2243,50,34.79,0.00518,"Molecular Functions","4"
"86","GO:0046934","1-phosphatidylinositol-4,5-bisphosphate 3-kinase ac...",23,3,0.36,0.0052,"Molecular Functions","4"
"87","GO:0016207","4-coumarate-CoA ligase activity",8,2,0.12,0.00631,"Molecular Functions","4"
"88","GO:0016303","1-phosphatidylinositol-3-kinase activity",26,3,0.4,0.00737,"Molecular Functions","4"
"89","GO:0004842","ubiquitin-protein transferase activity",604,17,9.37,0.01112,"Molecular Functions","4"
"90","GO:0015645","fatty acid ligase activity",21,3,0.33,0.01196,"Molecular Functions","4"
"91","GO:0004321","fatty-acyl-CoA synthase activity",11,2,0.17,0.01202,"Molecular Functions","4"
"92","GO:0015129","lactate transmembrane transporter activity",12,2,0.19,0.01428,"Molecular Functions","4"
"93","GO:0015039","NADPH-adrenodoxin reductase activity",1,1,0.02,0.01551,"Molecular Functions","4"
"94","GO:0004516","nicotinate phosphoribosyltransferase activity",1,1,0.02,0.01551,"Molecular Functions","4"
"95","GO:0102965","alcohol-forming long-chain fatty acyl-CoA reductase...",1,1,0.02,0.01551,"Molecular Functions","4"
"96","GO:0001162","RNA polymerase II intronic transcription regulatory...",1,1,0.02,0.01551,"Molecular Functions","4"
"97","GO:0033677","DNA/RNA helicase activity",1,1,0.02,0.01551,"Molecular Functions","4"
"98","GO:0080019","alcohol-forming very long-chain fatty acyl-CoA redu...",1,1,0.02,0.01551,"Molecular Functions","4"
"99","GO:0004324","ferredoxin-NADP+ reductase activity",1,1,0.02,0.01551,"Molecular Functions","4"
"100","GO:0050361","tryptophan 2-monooxygenase activity",1,1,0.02,0.01551,"Molecular Functions","4"
"101","GO:0033925","mannosyl-glycoprotein endo-beta-N-acetylglucosamini...",1,1,0.02,0.01551,"Molecular Functions","4"
"102","GO:0003949","1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)meth...",1,1,0.02,0.01551,"Molecular Functions","4"
"103","GO:0004411","homogentisate 1,2-dioxygenase activity",1,1,0.02,0.01551,"Molecular Functions","4"
"104","GO:0004092","carnitine O-acetyltransferase activity",1,1,0.02,0.01551,"Molecular Functions","4"
"105","GO:0008143","poly(A) binding",13,2,0.2,0.01671,"Molecular Functions","4"
"106","GO:0003964","RNA-directed DNA polymerase activity",891,22,13.82,0.02172,"Molecular Functions","4"
"107","GO:0004965","G protein-coupled GABA receptor activity",16,2,0.25,0.02493,"Molecular Functions","4"
"108","GO:0033781","cholesterol 24-hydroxylase activity",17,2,0.26,0.02797,"Molecular Functions","4"
"109","GO:0008046","axon guidance receptor activity",17,2,0.26,0.02797,"Molecular Functions","4"
"110","GO:0005237","inhibitory extracellular ligand-gated monoatomic io...",13,2,0.2,0.0307,"Molecular Functions","4"
"111","GO:0030197","extracellular matrix constituent, lubricant activit...",2,1,0.03,0.03078,"Molecular Functions","4"
"112","GO:0019153","protein-disulfide reductase (glutathione) activity",2,1,0.03,0.03078,"Molecular Functions","4"
"113","GO:0071207","histone pre-mRNA stem-loop binding",2,1,0.03,0.03078,"Molecular Functions","4"
"114","GO:0071208","histone pre-mRNA DCP binding",2,1,0.03,0.03078,"Molecular Functions","4"
"115","GO:0061798","GTP 3',8'-cyclase activity",2,1,0.03,0.03078,"Molecular Functions","4"
"116","GO:0061799","cyclic pyranopterin monophosphate synthase activity",2,1,0.03,0.03078,"Molecular Functions","4"
"117","GO:0033709","D-arabinitol dehydrogenase (NADP+) activity",2,1,0.03,0.03078,"Molecular Functions","4"
"118","GO:0050023","L-fuconate dehydratase activity",2,1,0.03,0.03078,"Molecular Functions","4"
"119","GO:0004382","GDP phosphatase activity",2,1,0.03,0.03078,"Molecular Functions","4"
"120","GO:0004633","phosphopantothenoylcysteine decarboxylase activity",2,1,0.03,0.03078,"Molecular Functions","4"
"121","GO:0047223","beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,...",2,1,0.03,0.03078,"Molecular Functions","4"
"122","GO:0015098","molybdate ion transmembrane transporter activity",2,1,0.03,0.03078,"Molecular Functions","4"
"123","GO:0030742","GTP-dependent protein binding",18,2,0.28,0.03115,"Molecular Functions","4"
"124","GO:0000993","RNA polymerase II complex binding",18,2,0.28,0.03115,"Molecular Functions","4"
"125","GO:0042803","protein homodimerization activity",774,19,12.01,0.03324,"Molecular Functions","4"
"126","GO:0004890","GABA-A receptor activity",46,3,0.71,0.03435,"Molecular Functions","4"
"127","GO:0004672","protein kinase activity",942,24,14.61,0.04177,"Molecular Functions","4"
"128","GO:0004514","nicotinate-nucleotide diphosphorylase (carboxylatin...",3,1,0.05,0.04582,"Molecular Functions","4"
"129","GO:0047323","[3-methyl-2-oxobutanoate dehydrogenase (acetyl-tran...",3,1,0.05,0.04582,"Molecular Functions","4"
"130","GO:0089720","caspase binding",3,1,0.05,0.04582,"Molecular Functions","4"
"131","GO:0047876","endoglycosylceramidase activity",3,1,0.05,0.04582,"Molecular Functions","4"
"132","GO:0008349","MAP kinase kinase kinase kinase activity",3,1,0.05,0.04582,"Molecular Functions","4"
"133","GO:1990599","3' overhang single-stranded DNA endodeoxyribonuclea...",3,1,0.05,0.04582,"Molecular Functions","4"
"134","GO:0046403","polynucleotide 3'-phosphatase activity",3,1,0.05,0.04582,"Molecular Functions","4"
"135","GO:0046404","ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-k...",3,1,0.05,0.04582,"Molecular Functions","4"
