"","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","cluster"
"29","GO:0010572","positive regulation of platelet activation",7,2,0.2,0.01572,"Biological Processes","3"
"30","GO:0070989","oxidative demethylation",7,2,0.2,0.01572,"Biological Processes","3"
"31","GO:0003146","heart jogging",19,3,0.55,0.01622,"Biological Processes","3"
"32","GO:0032197","retrotransposition",92,7,2.64,0.01669,"Biological Processes","3"
"33","GO:0009437","carnitine metabolic process",16,3,0.46,0.02051,"Biological Processes","3"
"34","GO:0007259","cell surface receptor signaling pathway via JAK-STA...",112,5,3.22,0.02056,"Biological Processes","3"
"35","GO:0007252","I-kappaB phosphorylation",8,2,0.23,0.02057,"Biological Processes","3"
"36","GO:0030214","hyaluronan catabolic process",8,2,0.23,0.02057,"Biological Processes","3"
"37","GO:0021861","forebrain radial glial cell differentiation",8,2,0.23,0.02057,"Biological Processes","3"
"38","GO:0043542","endothelial cell migration",108,4,3.1,0.02063,"Biological Processes","3"
"39","GO:0072205","metanephric collecting duct development",9,2,0.26,0.02594,"Biological Processes","3"
"40","GO:0051964","negative regulation of synapse assembly",53,3,1.52,0.02597,"Biological Processes","3"
"41","GO:0060386","synapse assembly involved in innervation",1,1,0.03,0.02873,"Biological Processes","3"
"42","GO:0043031","negative regulation of macrophage activation",1,1,0.03,0.02873,"Biological Processes","3"
"43","GO:0035092","sperm DNA condensation",1,1,0.03,0.02873,"Biological Processes","3"
"44","GO:0046968","peptide antigen transport",1,1,0.03,0.02873,"Biological Processes","3"
"45","GO:0051214","RNAi-mediated antiviral immunity against RNA virus",1,1,0.03,0.02873,"Biological Processes","3"
"46","GO:1902603","carnitine transmembrane transport",1,1,0.03,0.02873,"Biological Processes","3"
"47","GO:1900074","negative regulation of neuromuscular synaptic trans...",1,1,0.03,0.02873,"Biological Processes","3"
"48","GO:1901995","positive regulation of meiotic cell cycle phase tra...",1,1,0.03,0.02873,"Biological Processes","3"
"49","GO:0006065","UDP-glucuronate biosynthetic process",1,1,0.03,0.02873,"Biological Processes","3"
"50","GO:0051878","lateral element assembly",1,1,0.03,0.02873,"Biological Processes","3"
"51","GO:1903676","positive regulation of cap-dependent translational ...",1,1,0.03,0.02873,"Biological Processes","3"
"52","GO:0009688","abscisic acid biosynthetic process",1,1,0.03,0.02873,"Biological Processes","3"
"53","GO:0010916","negative regulation of very-low-density lipoprotein...",1,1,0.03,0.02873,"Biological Processes","3"
"54","GO:1904524","negative regulation of DNA amplification",1,1,0.03,0.02873,"Biological Processes","3"
"55","GO:0071528","tRNA re-export from nucleus",1,1,0.03,0.02873,"Biological Processes","3"
"56","GO:0097053","L-kynurenine catabolic process",1,1,0.03,0.02873,"Biological Processes","3"
"57","GO:0036493","positive regulation of translation in response to e...",1,1,0.03,0.02873,"Biological Processes","3"
"58","GO:0030047","actin modification",1,1,0.03,0.02873,"Biological Processes","3"
"59","GO:0015794","glycerol-3-phosphate transmembrane transport",1,1,0.03,0.02873,"Biological Processes","3"
"60","GO:1903912","negative regulation of endoplasmic reticulum stress...",1,1,0.03,0.02873,"Biological Processes","3"
"61","GO:0031001","response to brefeldin A",1,1,0.03,0.02873,"Biological Processes","3"
"62","GO:0006180","deoxyguanosine salvage",1,1,0.03,0.02873,"Biological Processes","3"
"63","GO:0097323","B cell adhesion",1,1,0.03,0.02873,"Biological Processes","3"
"64","GO:0006127","glycerol-3-phosphate shuttle",1,1,0.03,0.02873,"Biological Processes","3"
"65","GO:1904992","positive regulation of adenylate cyclase-inhibiting...",1,1,0.03,0.02873,"Biological Processes","3"
"66","GO:0017186","peptidyl-pyroglutamic acid biosynthetic process, us...",1,1,0.03,0.02873,"Biological Processes","3"
"67","GO:0030389","fructosamine metabolic process",1,1,0.03,0.02873,"Biological Processes","3"
"68","GO:1900222","negative regulation of amyloid-beta clearance",1,1,0.03,0.02873,"Biological Processes","3"
"69","GO:0030473","nuclear migration along microtubule",1,1,0.03,0.02873,"Biological Processes","3"
"70","GO:0006769","nicotinamide metabolic process",1,1,0.03,0.02873,"Biological Processes","3"
"71","GO:0060078","regulation of postsynaptic membrane potential",243,4,6.98,0.02897,"Biological Processes","3"
"72","GO:0050890","cognition",392,9,11.26,0.03123,"Biological Processes","3"
"73","GO:0044826","viral genome integration into host DNA",84,6,2.41,0.03383,"Biological Processes","3"
"74","GO:0035094","response to nicotine",62,5,1.78,0.03429,"Biological Processes","3"
"75","GO:0075713","establishment of integrated proviral latency",85,6,2.44,0.03555,"Biological Processes","3"
"76","GO:0031104","dendrite regeneration",11,2,0.32,0.03817,"Biological Processes","3"
"77","GO:0021510","spinal cord development",86,6,2.47,0.03951,"Biological Processes","3"
"78","GO:0070588","calcium ion transmembrane transport",192,9,5.52,0.04316,"Biological Processes","3"
"79","GO:0050830","defense response to Gram-positive bacterium",90,6,2.59,0.04501,"Biological Processes","3"
"80","GO:0045785","positive regulation of cell adhesion",240,7,6.9,0.0452,"Biological Processes","3"
"81","GO:0010447","response to acidic pH",45,4,1.29,0.04945,"Biological Processes","3"
"82","GO:0006182","cGMP biosynthetic process",29,3,0.83,0.04958,"Biological Processes","3"
"83","GO:0035198","miRNA binding",126,17,3.5,7.7e-08,"Molecular Functions","3"
"84","GO:0004190","aspartic-type endopeptidase activity",486,30,13.52,4.3e-05,"Molecular Functions","3"
"85","GO:0005509","calcium ion binding",1711,67,47.59,0.0026,"Molecular Functions","3"
"86","GO:0008270","zinc ion binding",1782,69,49.56,0.003,"Molecular Functions","3"
"87","GO:0015347","sodium-independent organic anion transmembrane tran...",11,3,0.31,0.003,"Molecular Functions","3"
"88","GO:0004519","endonuclease activity",702,37,19.53,0.0042,"Molecular Functions","3"
"89","GO:0022848","acetylcholine-gated monoatomic cation-selective cha...",57,6,1.59,0.0049,"Molecular Functions","3"
"90","GO:0070530","K63-linked polyubiquitin modification-dependent pro...",13,3,0.36,0.005,"Molecular Functions","3"
"91","GO:0001530","lipopolysaccharide binding",60,6,1.67,0.0063,"Molecular Functions","3"
"92","GO:0003676","nucleic acid binding",4338,143,120.65,0.0065,"Molecular Functions","3"
"93","GO:0050649","testosterone 6-beta-hydroxylase activity",5,2,0.14,0.0073,"Molecular Functions","3"
"94","GO:0003964","RNA-directed DNA polymerase activity",891,37,24.78,0.01,"Molecular Functions","3"
"95","GO:0009036","type II site-specific deoxyribonuclease activity",31,4,0.86,0.0103,"Molecular Functions","3"
"96","GO:0004523","RNA-DNA hybrid ribonuclease activity",137,9,3.81,0.0145,"Molecular Functions","3"
"97","GO:0016524","latrotoxin receptor activity",7,2,0.19,0.0148,"Molecular Functions","3"
"98","GO:0043208","glycosphingolipid binding",7,2,0.19,0.0148,"Molecular Functions","3"
"99","GO:0050431","transforming growth factor beta binding",19,3,0.53,0.0149,"Molecular Functions","3"
"100","GO:0005262","calcium channel activity",241,12,6.7,0.016,"Molecular Functions","3"
"101","GO:0070492","oligosaccharide binding",25,4,0.7,0.0171,"Molecular Functions","3"
"102","GO:0042166","acetylcholine binding",36,4,1,0.0172,"Molecular Functions","3"
"103","GO:0019900","kinase binding",498,15,13.85,0.0182,"Molecular Functions","3"
"104","GO:0003887","DNA-directed DNA polymerase activity",244,13,6.79,0.0194,"Molecular Functions","3"
"105","GO:0005537","D-mannose binding",38,4,1.06,0.0207,"Molecular Functions","3"
"106","GO:0048306","calcium-dependent protein binding",59,5,1.64,0.0239,"Molecular Functions","3"
"107","GO:0004842","ubiquitin-protein transferase activity",604,27,16.8,0.0247,"Molecular Functions","3"
"108","GO:0070326","very-low-density lipoprotein particle receptor bind...",1,1,0.03,0.0278,"Molecular Functions","3"
"109","GO:0015169","glycerol-3-phosphate transmembrane transporter acti...",1,1,0.03,0.0278,"Molecular Functions","3"
"110","GO:0004651","polynucleotide 5'-phosphatase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"111","GO:0070626","(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-c...",1,1,0.03,0.0278,"Molecular Functions","3"
"112","GO:0004018","N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-form...",1,1,0.03,0.0278,"Molecular Functions","3"
"113","GO:0003979","UDP-glucose 6-dehydrogenase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"114","GO:0004484","mRNA guanylyltransferase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"115","GO:0031682","G-protein gamma-subunit binding",1,1,0.03,0.0278,"Molecular Functions","3"
"116","GO:0030429","kynureninase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"117","GO:0005199","structural constituent of cell wall",1,1,0.03,0.0278,"Molecular Functions","3"
"118","GO:0004163","diphosphomevalonate decarboxylase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"119","GO:0016603","glutaminyl-peptide cyclotransferase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"120","GO:0003860","3-hydroxyisobutyryl-CoA hydrolase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"121","GO:0050355","inorganic triphosphate phosphatase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"122","GO:0004122","cystathionine beta-synthase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"123","GO:0004138","deoxyguanosine kinase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"124","GO:0008936","nicotinamidase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"125","GO:0004595","pantetheine-phosphate adenylyltransferase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"126","GO:0004567","beta-mannosidase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"127","GO:0050302","indole-3-acetaldehyde oxidase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"128","GO:0008458","carnitine O-octanoyltransferase activity",1,1,0.03,0.0278,"Molecular Functions","3"
"129","GO:1904399","heparan sulfate binding",24,3,0.67,0.0281,"Molecular Functions","3"
"130","GO:0042806","fucose binding",10,2,0.28,0.03,"Molecular Functions","3"
"131","GO:0038187","pattern recognition receptor activity",25,3,0.7,0.0312,"Molecular Functions","3"
"132","GO:0005041","low-density lipoprotein particle receptor activity",26,3,0.72,0.0346,"Molecular Functions","3"
"133","GO:0010521","telomerase inhibitor activity",45,4,1.25,0.0359,"Molecular Functions","3"
"134","GO:0042931","enterobactin transmembrane transporter activity",11,2,0.31,0.036,"Molecular Functions","3"
"135","GO:0001965","G-protein alpha-subunit binding",67,5,1.86,0.0385,"Molecular Functions","3"
"136","GO:0005044","scavenger receptor activity",189,10,5.26,0.039,"Molecular Functions","3"
"137","GO:0070891","lipoteichoic acid binding",28,3,0.78,0.0419,"Molecular Functions","3"
"138","GO:0005178","integrin binding",140,8,3.89,0.0421,"Molecular Functions","3"
