"","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","cluster"
"76","GO:2001241","positive regulation of extrinsic apoptotic signalin...",43,3,0.68,0.02992,"Biological Processes","1"
"77","GO:0060249","anatomical structure homeostasis",268,7,4.22,0.031,"Biological Processes","1"
"78","GO:0036150","phosphatidylserine acyl-chain remodeling",2,1,0.03,0.03121,"Biological Processes","1"
"79","GO:0006420","arginyl-tRNA aminoacylation",2,1,0.03,0.03121,"Biological Processes","1"
"80","GO:0006425","glutaminyl-tRNA aminoacylation",2,1,0.03,0.03121,"Biological Processes","1"
"81","GO:1904251","regulation of bile acid metabolic process",2,1,0.03,0.03121,"Biological Processes","1"
"82","GO:0014843","growth factor dependent regulation of skeletal musc...",2,1,0.03,0.03121,"Biological Processes","1"
"83","GO:0045498","sex comb development",2,1,0.03,0.03121,"Biological Processes","1"
"84","GO:2000791","negative regulation of mesenchymal cell proliferati...",2,1,0.03,0.03121,"Biological Processes","1"
"85","GO:0090149","mitochondrial membrane fission",2,1,0.03,0.03121,"Biological Processes","1"
"86","GO:2000884","glucomannan catabolic process",2,1,0.03,0.03121,"Biological Processes","1"
"87","GO:0032498","detection of muramyl dipeptide",2,1,0.03,0.03121,"Biological Processes","1"
"88","GO:0006741","NADP biosynthetic process",2,1,0.03,0.03121,"Biological Processes","1"
"89","GO:0070660","inner ear receptor cell differentiation involved in...",2,1,0.03,0.03121,"Biological Processes","1"
"90","GO:0070634","transepithelial ammonium transport",2,1,0.03,0.03121,"Biological Processes","1"
"91","GO:1902824","positive regulation of late endosome to lysosome tr...",2,1,0.03,0.03121,"Biological Processes","1"
"92","GO:0033364","mast cell secretory granule organization",2,1,0.03,0.03121,"Biological Processes","1"
"93","GO:0032740","positive regulation of interleukin-17 production",2,1,0.03,0.03121,"Biological Processes","1"
"94","GO:0045571","negative regulation of imaginal disc growth",2,1,0.03,0.03121,"Biological Processes","1"
"95","GO:0032701","negative regulation of interleukin-18 production",2,1,0.03,0.03121,"Biological Processes","1"
"96","GO:0060585","positive regulation of prostaglandin-endoperoxide s...",2,1,0.03,0.03121,"Biological Processes","1"
"97","GO:0006965","positive regulation of biosynthetic process of anti...",2,1,0.03,0.03121,"Biological Processes","1"
"98","GO:0072162","metanephric mesenchymal cell differentiation",2,1,0.03,0.03121,"Biological Processes","1"
"99","GO:0021628","olfactory nerve formation",2,1,0.03,0.03121,"Biological Processes","1"
"100","GO:0045048","protein insertion into ER membrane",2,1,0.03,0.03121,"Biological Processes","1"
"101","GO:0047757","chondroitin-glucuronate 5-epimerase activity",6,2,0.09,0.0035,"Molecular Functions","1"
"102","GO:0005509","calcium ion binding",1711,41,26.63,0.0036,"Molecular Functions","1"
"103","GO:0004735","pyrroline-5-carboxylate reductase activity",7,2,0.11,0.0048,"Molecular Functions","1"
"104","GO:0004518","nuclease activity",842,16,13.11,0.0051,"Molecular Functions","1"
"105","GO:0043531","ADP binding",73,5,1.14,0.0056,"Molecular Functions","1"
"106","GO:0005524","ATP binding",2243,49,34.91,0.0088,"Molecular Functions","1"
"107","GO:0045545","syndecan binding",10,2,0.16,0.01,"Molecular Functions","1"
"108","GO:0017147","Wnt-protein binding",158,7,2.46,0.012,"Molecular Functions","1"
"109","GO:0005248","voltage-gated sodium channel activity",32,3,0.5,0.0133,"Molecular Functions","1"
"110","GO:0008073","ornithine decarboxylase inhibitor activity",1,1,0.02,0.0156,"Molecular Functions","1"
"111","GO:0015379","potassium:chloride symporter activity",1,1,0.02,0.0156,"Molecular Functions","1"
"112","GO:0001735","prenylcysteine oxidase activity",1,1,0.02,0.0156,"Molecular Functions","1"
"113","GO:0005366","myo-inositol:proton symporter activity",1,1,0.02,0.0156,"Molecular Functions","1"
"114","GO:0071164","RNA cap trimethylguanosine synthase activity",1,1,0.02,0.0156,"Molecular Functions","1"
"115","GO:0035299","inositol-1,3,4,5,6-pentakisphosphate 2-kinase activ...",1,1,0.02,0.0156,"Molecular Functions","1"
"116","GO:0060001","minus-end directed microfilament motor activity",1,1,0.02,0.0156,"Molecular Functions","1"
"117","GO:0061654","NEDD8 conjugating enzyme activity",1,1,0.02,0.0156,"Molecular Functions","1"
"118","GO:0001872","(1->3)-beta-D-glucan binding",1,1,0.02,0.0156,"Molecular Functions","1"
"119","GO:1990275","preribosome binding",1,1,0.02,0.0156,"Molecular Functions","1"
"120","GO:0009976","tocopherol cyclase activity",1,1,0.02,0.0156,"Molecular Functions","1"
"121","GO:0046961","proton-transporting ATPase activity, rotational mec...",13,2,0.2,0.0168,"Molecular Functions","1"
"122","GO:0005537","D-mannose binding",38,3,0.59,0.0211,"Molecular Functions","1"
"123","GO:0005262","calcium channel activity",241,9,3.75,0.0233,"Molecular Functions","1"
"124","GO:0005109","frizzled binding",144,6,2.24,0.0253,"Molecular Functions","1"
"125","GO:0005044","scavenger receptor activity",189,7,2.94,0.0288,"Molecular Functions","1"
"126","GO:0032500","muramyl dipeptide binding",2,1,0.03,0.0309,"Molecular Functions","1"
"127","GO:0000171","ribonuclease MRP activity",2,1,0.03,0.0309,"Molecular Functions","1"
"128","GO:0004100","chitin synthase activity",2,1,0.03,0.0309,"Molecular Functions","1"
"129","GO:0004814","arginine-tRNA ligase activity",2,1,0.03,0.0309,"Molecular Functions","1"
"130","GO:0004819","glutamine-tRNA ligase activity",2,1,0.03,0.0309,"Molecular Functions","1"
"131","GO:0046923","ER retention sequence binding",2,1,0.03,0.0309,"Molecular Functions","1"
"132","GO:0046555","acetylxylan esterase activity",2,1,0.03,0.0309,"Molecular Functions","1"
"133","GO:0016768","spermine synthase activity",2,1,0.03,0.0309,"Molecular Functions","1"
"134","GO:0005104","fibroblast growth factor receptor binding",22,2,0.34,0.0455,"Molecular Functions","1"
"135","GO:0015018","galactosylgalactosylxylosylprotein 3-beta-glucurono...",3,1,0.05,0.046,"Molecular Functions","1"
"136","GO:0060072","large conductance calcium-activated potassium chann...",3,1,0.05,0.046,"Molecular Functions","1"
"137","GO:0004594","pantothenate kinase activity",3,1,0.05,0.046,"Molecular Functions","1"
"138","GO:0035402","histone H3T11 kinase activity",3,1,0.05,0.046,"Molecular Functions","1"
"139","GO:0004415","hyalurononglucosaminidase activity",3,1,0.05,0.046,"Molecular Functions","1"
