Id,Time,Delta T [min],Device,Channel,Sensor,Calibration,User,Value,Oxygen Unit,Temp,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
9258429,12:28:19,0.171,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.248,µmol/L,10.159,°C,1030,hPa,Humid,35,0
9258432,12:28:20,0.187,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.204,µmol/L,10.169,°C,1030,hPa,Humid,35,0
9258439,12:28:21,0.204,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.289,µmol/L,10.16,°C,1030,hPa,Humid,35,0
9258447,12:28:22,0.221,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.195,µmol/L,10.168,°C,1030,hPa,Humid,35,0
9258453,12:28:23,0.238,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.063,µmol/L,10.18,°C,1030,hPa,Humid,35,0
9258458,12:28:24,0.254,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.239,µmol/L,10.165,°C,1030,hPa,Humid,35,0
9258463,12:28:25,0.271,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.938,µmol/L,10.183,°C,1030,hPa,Humid,35,0
9258471,12:28:26,0.288,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.108,µmol/L,10.167,°C,1030,hPa,Humid,35,0
9258482,12:28:27,0.304,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.304,µmol/L,10.166,°C,1030,hPa,Humid,35,0
9258485,12:28:28,0.32,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.252,µmol/L,10.159,°C,1030,hPa,Humid,35,0
9258494,12:28:29,0.337,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.201,µmol/L,10.164,°C,1030,hPa,Humid,35,0
9258507,12:28:30,0.354,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.153,µmol/L,10.164,°C,1030,hPa,Humid,35,0
9258516,12:28:31,0.371,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.301,µmol/L,10.158,°C,1030,hPa,Humid,35,0
9258517,12:28:32,0.387,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.237,µmol/L,10.16,°C,1030,hPa,Humid,35,0
9258530,12:28:33,0.404,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.054,µmol/L,10.173,°C,1030,hPa,Humid,35,0
9258537,12:28:34,0.421,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.992,µmol/L,10.177,°C,1029,hPa,Humid,35,0
9258547,12:28:35,0.438,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.172,µmol/L,10.17,°C,1030,hPa,Humid,35,0
9258550,12:28:36,0.455,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.945,µmol/L,10.177,°C,1029,hPa,Humid,35,0
9258562,12:28:37,0.471,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.134,µmol/L,10.169,°C,1030,hPa,Humid,35,0
9258570,12:28:38,0.487,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.968,µmol/L,10.185,°C,1030,hPa,Humid,35,0
9258580,12:28:39,0.504,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.063,µmol/L,10.175,°C,1030,hPa,Humid,35,0
9258584,12:28:40,0.52,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.326,µmol/L,10.155,°C,1030,hPa,Humid,35,0
9258595,12:28:41,0.541,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.104,µmol/L,10.167,°C,1030,hPa,Humid,35,0
9258604,12:28:42,0.554,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.133,µmol/L,10.164,°C,1030,hPa,Humid,35,0
9258610,12:28:43,0.57,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.949,µmol/L,10.174,°C,1030,hPa,Humid,35,0
9258618,12:28:44,0.587,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.064,µmol/L,10.18,°C,1030,hPa,Humid,35,0
9258621,12:28:45,0.604,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.014,µmol/L,10.18,°C,1030,hPa,Humid,35,0
9258634,12:28:46,0.621,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.037,µmol/L,10.175,°C,1029,hPa,Humid,35,0
9258643,12:28:47,0.637,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.152,µmol/L,10.173,°C,1030,hPa,Humid,35,0
9258645,12:28:48,0.654,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.217,µmol/L,10.168,°C,1030,hPa,Humid,35,0
9258656,12:28:49,0.671,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.046,µmol/L,10.169,°C,1030,hPa,Humid,35,0
9258666,12:28:50,0.687,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.179,µmol/L,10.169,°C,1030,hPa,Humid,35,0
9258674,12:28:51,0.705,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.23,µmol/L,10.161,°C,1030,hPa,Humid,35,0
9258682,12:28:52,0.721,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.244,µmol/L,10.159,°C,1030,hPa,Humid,35,0
9258689,12:28:53,0.738,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.041,µmol/L,10.18,°C,1030,hPa,Humid,35,0
9258693,12:28:54,0.754,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.994,µmol/L,10.185,°C,1030,hPa,Humid,35,0
9258701,12:28:55,0.771,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.925,µmol/L,10.182,°C,1029,hPa,Humid,35,0
9258711,12:28:56,0.788,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.032,µmol/L,10.178,°C,1030,hPa,Humid,35,0
9258720,12:28:57,0.804,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.084,µmol/L,10.18,°C,1030,hPa,Humid,35,0
9258725,12:28:58,0.82,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.036,µmol/L,10.178,°C,1030,hPa,Humid,35,0
9258733,12:28:59,0.837,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.049,µmol/L,10.181,°C,1030,hPa,Humid,35,0
9258744,12:29:00,0.854,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.151,µmol/L,10.173,°C,1030,hPa,Humid,35,0
9258754,12:29:01,0.871,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.104,µmol/L,10.183,°C,1030,hPa,Humid,35,0
9258762,12:29:02,0.888,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.19,µmol/L,10.168,°C,1030,hPa,Humid,35,0
9258765,12:29:03,0.904,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.196,µmol/L,10.175,°C,1030,hPa,Humid,35,0
9258774,12:29:04,0.921,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.155,µmol/L,10.175,°C,1030,hPa,Humid,35,0
9258784,12:29:05,0.938,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.272,µmol/L,10.164,°C,1030,hPa,Humid,35,0
9258794,12:29:06,0.954,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.005,µmol/L,10.176,°C,1030,hPa,Humid,35,0
9258797,12:29:07,0.97,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.049,µmol/L,10.179,°C,1030,hPa,Humid,35,0
9258807,12:29:08,0.987,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.211,µmol/L,10.166,°C,1030,hPa,Humid,35,0
9258816,12:29:09,1.004,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.194,µmol/L,10.167,°C,1029,hPa,Humid,35,0
9258824,12:29:10,1.021,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.247,µmol/L,10.164,°C,1030,hPa,Humid,35,0
9258832,12:29:11,1.038,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.076,µmol/L,10.173,°C,1029,hPa,Humid,35,0
9258837,12:29:12,1.054,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.005,µmol/L,10.181,°C,1030,hPa,Humid,35,0
9258846,12:29:13,1.071,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.05,µmol/L,10.184,°C,1030,hPa,Humid,35,0
9258858,12:29:14,1.088,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.114,µmol/L,10.182,°C,1030,hPa,Humid,35,0
9258865,12:29:15,1.104,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.101,µmol/L,10.186,°C,1030,hPa,Humid,35,0
9258869,12:29:16,1.12,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.962,µmol/L,10.191,°C,1030,hPa,Humid,35,0
9258878,12:29:17,1.137,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.012,µmol/L,10.183,°C,1030,hPa,Humid,35,0
9258889,12:29:18,1.154,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.166,µmol/L,10.16,°C,1030,hPa,Humid,35,0
9258897,12:29:19,1.171,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.094,µmol/L,10.184,°C,1030,hPa,Humid,35,0
9258905,12:29:20,1.188,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.079,µmol/L,10.178,°C,1030,hPa,Humid,35,0
9258910,12:29:21,1.204,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.096,µmol/L,10.184,°C,1030,hPa,Humid,35,0
9258920,12:29:22,1.221,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.129,µmol/L,10.172,°C,1030,hPa,Humid,35,0
9258930,12:29:23,1.238,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.319,µmol/L,10.159,°C,1030,hPa,Humid,35,0
9258938,12:29:24,1.254,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.978,µmol/L,10.186,°C,1029,hPa,Humid,35,0
9258941,12:29:25,1.27,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.93,µmol/L,10.195,°C,1030,hPa,Humid,35,0
9258953,12:29:26,1.287,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.255,µmol/L,10.166,°C,1030,hPa,Humid,35,0
9258962,12:29:27,1.304,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.068,µmol/L,10.187,°C,1029,hPa,Humid,35,0
9258970,12:29:28,1.321,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.189,µmol/L,10.171,°C,1030,hPa,Humid,35,0
9258974,12:29:29,1.337,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.059,µmol/L,10.178,°C,1030,hPa,Humid,35,0
9258985,12:29:30,1.354,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.022,µmol/L,10.182,°C,1030,hPa,Humid,35,0
9258994,12:29:31,1.371,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.138,µmol/L,10.182,°C,1030,hPa,Humid,35,0
9259002,12:29:32,1.388,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.075,µmol/L,10.189,°C,1030,hPa,Humid,35,0
9259009,12:29:33,1.404,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.079,µmol/L,10.186,°C,1030,hPa,Humid,35,0
9259014,12:29:34,1.42,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.992,µmol/L,10.193,°C,1030,hPa,Humid,35,0
9259027,12:29:35,1.437,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.896,µmol/L,10.193,°C,1030,hPa,Humid,35,0
9259034,12:29:36,1.454,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.087,µmol/L,10.193,°C,1030,hPa,Humid,35,0
9259042,12:29:37,1.471,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.866,µmol/L,10.205,°C,1030,hPa,Humid,35,0
9259051,12:29:38,1.488,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.104,µmol/L,10.178,°C,1030,hPa,Humid,35,0
9259058,12:29:39,1.504,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.939,µmol/L,10.191,°C,1030,hPa,Humid,35,0
9259067,12:29:40,1.521,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.007,µmol/L,10.184,°C,1030,hPa,Humid,35,0
9259075,12:29:41,1.538,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.871,µmol/L,10.194,°C,1030,hPa,Humid,35,0
9259083,12:29:42,1.554,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.868,µmol/L,10.199,°C,1030,hPa,Humid,35,0
9259088,12:29:43,1.57,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.068,µmol/L,10.185,°C,1030,hPa,Humid,35,0
9259097,12:29:44,1.587,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.962,µmol/L,10.183,°C,1030,hPa,Humid,35,0
9259106,12:29:45,1.604,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.137,µmol/L,10.171,°C,1029,hPa,Humid,35,0
9259113,12:29:46,1.621,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.099,µmol/L,10.184,°C,1030,hPa,Humid,35,0
9259119,12:29:47,1.637,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.182,µmol/L,10.172,°C,1030,hPa,Humid,35,0
9259130,12:29:48,1.654,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.198,µmol/L,10.17,°C,1030,hPa,Humid,35,0
9259138,12:29:49,1.671,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.094,µmol/L,10.184,°C,1030,hPa,Humid,35,0
9259147,12:29:50,1.688,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.12,µmol/L,10.184,°C,1030,hPa,Humid,35,0
9259149,12:29:51,1.704,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.038,µmol/L,10.185,°C,1030,hPa,Humid,35,0
9259159,12:29:52,1.721,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.133,µmol/L,10.175,°C,1030,hPa,Humid,35,0
9259170,12:29:53,1.737,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.222,µmol/L,10.17,°C,1030,hPa,Humid,35,0
9259178,12:29:54,1.754,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.031,µmol/L,10.186,°C,1030,hPa,Humid,35,0
9259186,12:29:55,1.771,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.109,µmol/L,10.177,°C,1030,hPa,Humid,35,0
9259192,12:29:56,1.787,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.917,µmol/L,10.189,°C,1030,hPa,Humid,35,0
9259203,12:29:57,1.804,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.063,µmol/L,10.177,°C,1030,hPa,Humid,35,0
9259210,12:29:58,1.821,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.114,µmol/L,10.185,°C,1030,hPa,Humid,35,0
9259217,12:29:59,1.838,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.033,µmol/L,10.178,°C,1030,hPa,Humid,35,0
9259226,12:30:00,1.854,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.01,µmol/L,10.186,°C,1030,hPa,Humid,35,0
9259235,12:30:01,1.871,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.037,µmol/L,10.188,°C,1030,hPa,Humid,35,0
9259241,12:30:02,1.887,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.132,µmol/L,10.169,°C,1030,hPa,Humid,35,0
9259249,12:30:03,1.904,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.107,µmol/L,10.193,°C,1030,hPa,Humid,35,0
9259259,12:30:04,1.921,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.049,µmol/L,10.189,°C,1030,hPa,Humid,35,0
9259266,12:30:05,1.937,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.088,µmol/L,10.177,°C,1030,hPa,Humid,35,0
9259273,12:30:06,1.954,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.222,µmol/L,10.167,°C,1030,hPa,Humid,35,0
9259280,12:30:07,1.971,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.89,µmol/L,10.197,°C,1030,hPa,Humid,35,0
9259288,12:30:08,1.987,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.013,µmol/L,10.188,°C,1030,hPa,Humid,35,0
9259297,12:30:09,2.004,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.98,µmol/L,10.187,°C,1030,hPa,Humid,35,0
9259305,12:30:10,2.021,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.133,µmol/L,10.177,°C,1030,hPa,Humid,35,0
9259315,12:30:11,2.038,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.997,µmol/L,10.198,°C,1030,hPa,Humid,35,0
9259323,12:30:12,2.054,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.191,µmol/L,10.179,°C,1030,hPa,Humid,35,0
9259328,12:30:13,2.07,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.985,µmol/L,10.176,°C,1030,hPa,Humid,35,0
9259337,12:30:14,2.087,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.966,µmol/L,10.196,°C,1030,hPa,Humid,35,0
9259345,12:30:15,2.104,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.885,µmol/L,10.197,°C,1030,hPa,Humid,35,0
9259352,12:30:16,2.121,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.996,µmol/L,10.193,°C,1030,hPa,Humid,35,0
9259361,12:30:17,2.137,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.053,µmol/L,10.178,°C,1030,hPa,Humid,35,0
9259368,12:30:18,2.154,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.059,µmol/L,10.183,°C,1030,hPa,Humid,35,0
9259378,12:30:19,2.171,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.952,µmol/L,10.185,°C,1030,hPa,Humid,35,0
9259386,12:30:20,2.188,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.906,µmol/L,10.195,°C,1030,hPa,Humid,35,0
9259394,12:30:21,2.204,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.953,µmol/L,10.198,°C,1030,hPa,Humid,35,0
9259402,12:30:22,2.221,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.987,µmol/L,10.186,°C,1030,hPa,Humid,35,0
9259410,12:30:23,2.237,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.987,µmol/L,10.186,°C,1030,hPa,Humid,35,0
9259417,12:30:24,2.254,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.238,µmol/L,10.173,°C,1030,hPa,Humid,35,0
9259427,12:30:25,2.271,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.178,µmol/L,10.18,°C,1030,hPa,Humid,35,0
9259432,12:30:26,2.287,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.016,µmol/L,10.183,°C,1030,hPa,Humid,35,0
9259441,12:30:27,2.304,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.996,µmol/L,10.195,°C,1030,hPa,Humid,35,0
9259449,12:30:28,2.321,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.161,µmol/L,10.185,°C,1030,hPa,Humid,35,0
9259460,12:30:29,2.338,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.976,µmol/L,10.198,°C,1030,hPa,Humid,35,0
9259464,12:30:30,2.354,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,275.007,µmol/L,10.197,°C,1030,hPa,Humid,35,0
9259472,12:30:31,2.371,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.87,µmol/L,10.202,°C,1030,hPa,Humid,35,0
9259480,12:30:32,2.388,SABD0000000001 (OXY-10 ST),3,OXY-CH3 (PSt7-10),19/12/20 11:15:13,default,274.997,µmol/L,10.187,°C,1030,hPa,Humid,35,0
